activity,session,window_id,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
jumping,jumping-2026-06-28_17-27-31,2,1.5041407902390016,1.5041407902390016,-9.686407762509326,-3.474713719751573,-0.1691281872094779,0.05972283980742521,0.25485285728044804,-1.4992334744953133
jumping,jumping-2026-06-28_17-27-31,2,1.5141470903890386,1.5141470903890386,-10.935326287881708,-3.98904489528185,0.00681457686581699,-0.23505003424884474,0.16043146987750273,-1.881220443401102
jumping,jumping-2026-06-28_17-27-31,2,1.5241533905390756,1.5241533905390756,-11.547527974673724,-4.199297323800099,0.23539979088350804,-0.49549649293346604,0.19054653188744672,-2.066396017278522
jumping,jumping-2026-06-28_17-27-31,2,1.5341596906891126,1.5341596906891126,-11.583847978962048,-3.832794876500105,0.4194542515113271,-0.6833700543659404,0.2891710904492076,-2.0340582994252157
jumping,jumping-2026-06-28_17-27-31,2,1.5441659908391496,1.5441659908391496,-11.263380180877538,-2.9510440711556387,0.2794414415753995,-0.7404022370549606,0.38497860122025745,-1.8132211434361354
jumping,jumping-2026-06-28_17-27-31,2,1.5541722909891866,1.5541722909891866,-10.59771115937951,-2.0658351443109346,-0.25978923901985196,-0.6659366664370227,0.3570134376067877,-1.4967844457314894
jumping,jumping-2026-06-28_17-27-31,2,1.5641785911392236,1.5641785911392236,-10.00843428420633,-1.7141335170912404,-0.6254466778945813,-0.5596909839658842,0.13494671635636155,-1.203160300698815
jumping,jumping-2026-06-28_17-27-31,2,1.5741848912892606,1.5741848912892606,-9.558214728817957,-1.7108355013869472,-0.3745218294262936,-0.5254704975234247,-0.20887876932173616,-0.9905847933463987
jumping,jumping-2026-06-28_17-27-31,2,1.5841911914392977,1.5841911914392977,-8.801531095736477,-1.6643224567273684,0.16858868698361665,-0.5268790324922014,-0.543836968944152,-0.8088991510193044
jumping,jumping-2026-06-28_17-27-31,2,1.5941974915893347,1.5941974915893347,-7.4295059240241965,-1.5279005618878345,0.3930171218753263,-0.4906450791234372,-0.7730730481555741,-0.6189347769540379
jumping,jumping-2026-06-28_17-27-31,2,1.6042037917393717,1.6042037917393717,-5.5332080487724795,-1.3596855787842024,0.22225632335547935,-0.37379673091329235,-0.8497257728125097,-0.3910069681462536
jumping,jumping-2026-06-28_17-27-31,2,1.6142100918894087,1.6142100918894087,-3.1898723453700875,-1.2959241251250393,-0.06851241467906674,-0.21014355657016828,-0.8083304386824717,-0.11931140105466809
jumping,jumping-2026-06-28_17-27-31,2,1.6242163920394457,1.6242163920394457,-0.7117901355358669,-1.238342276059617,-0.18146970865203635,-0.08403894222062619,-0.7786103452137262,0.1364796979912974
jumping,jumping-2026-06-28_17-27-31,2,1.6342226921894827,1.6342226921894827,1.331279175300962,-1.0419622649592348,-0.05196646669065644,-0.04345499371243425,-0.86411604970719,0.3076210244291586
jumping,jumping-2026-06-28_17-27-31,2,1.6442289923395197,1.6442289923395197,2.789365402466812,-0.7993657993849581,0.22476734615159305,-0.05651745216770791,-1.0397161107460933,0.37946263097358607
jumping,jumping-2026-06-28_17-27-31,2,1.6542352924895567,1.6542352924895567,3.9392671219327053,-0.6368328935457815,0.4774925354797171,-0.06484119898844148,-1.199912189389172,0.37996222655266515
jumping,jumping-2026-06-28_17-27-31,2,1.6642415926395937,1.6642415926395937,4.929603638616108,-0.505157123028246,0.6514880483931736,-0.04488110216069459,-1.2839752007063676,0.31924566794243103
jumping,jumping-2026-06-28_17-27-31,2,1.6742478927896307,1.6742478927896307,5.587743096268202,-0.3558397353252625,0.7572449557115803,-0.010702713033250186,-1.2813146765987082,0.18013649595994624
jumping,jumping-2026-06-28_17-27-31,2,1.6842541929396677,1.6842541929396677,5.76160164765346,-0.12652749017073342,0.7982142477167715,0.043554237198846955,-1.2273266844669488,-0.04049066996485898
jumping,jumping-2026-06-28_17-27-31,2,1.6942604930897047,1.6942604930897047,5.540016719106051,0.14997517563127039,0.6878437580155508,0.15023797466539462,-1.1220099725720032,-0.30484893413990505
jumping,jumping-2026-06-28_17-27-31,2,1.704266793239742,1.704266793239742,5.283305178682119,0.3196903891080648,0.40964760101288794,0.3159341065941077,-0.953062926621626,-0.5406054705896133
jumping,jumping-2026-06-28_17-27-31,2,1.714273093389779,1.714273093389779,5.178258589005672,0.359650257602516,0.0853872530124718,0.5066371727448221,-0.724422259383952,-0.6874461264749452
jumping,jumping-2026-06-28_17-27-31,2,1.724279393539816,1.724279393539816,5.229650578785178,0.3594782302464474,-0.11565391266824433,0.6722946224852563,-0.44605484821252545,-0.7085042164204839
jumping,jumping-2026-06-28_17-27-31,2,1.734285693689853,1.734285693689853,5.415869396827159,0.42202925204806824,-0.15487716383488906,0.767890598661697,-0.149952852614473,-0.5946039076903296
jumping,jumping-2026-06-28_17-27-31,2,1.74429199383989,1.74429199383989,5.716467767332319,0.5384155757395259,-0.07299494572032647,0.7681868648667114,0.1355806702565992,-0.37083266688250466
jumping,jumping-2026-06-28_17-27-31,2,1.754298293989927,1.754298293989927,6.1017889731066814,0.5969636948159537,0.09287790553801493,0.6991235313229296,0.3687650016985975,-0.0704694597849394
jumping,jumping-2026-06-28_17-27-31,2,1.764304594139964,1.764304594139964,6.480857453735475,0.577400866394276,0.23576136236852518,0.5974548179814907,0.5002296694180868,0.26491266315377854
jumping,jumping-2026-06-28_17-27-31,2,1.774310894290001,1.774310894290001,6.726459452561758,0.5304608792143093,0.3028556446899251,0.4900507470434312,0.5218987448412722,0.5889421081193584
jumping,jumping-2026-06-28_17-27-31,2,1.784317194440038,1.784317194440038,6.888952261834794,0.5290321301129461,0.3164201750369862,0.37077634583887326,0.4712015632507145,0.8588677062472814
jumping,jumping-2026-06-28_17-27-31,2,1.794323494590075,1.794323494590075,7.024463371648167,0.6226366735173037,0.3488416527182665,0.2517321848848998,0.37919814207085034,1.0478162621048412
jumping,jumping-2026-06-28_17-27-31,2,1.804329794740112,1.804329794740112,7.031908691613901,0.8063874921224704,0.38663156473625326,0.1359503504305941,0.24182910960845366,1.1297749368119288
jumping,jumping-2026-06-28_17-27-31,2,1.814336094890149,1.814336094890149,6.7261890233747925,1.0455335425920915,0.3775142985350505,0.051112340936211746,0.10087764532508663,1.0987258407062395
jumping,jumping-2026-06-28_17-27-31,2,1.824342395040186,1.824342395040186,6.255133873860192,1.2166227247783605,0.27957465572885665,0.021836699947845768,0.050307286517900965,0.9953316902323878
jumping,jumping-2026-06-28_17-27-31,2,1.834348695190223,1.834348695190223,5.887382298935436,1.3083156685204105,0.11733710835965475,0.02226588613117128,0.1383693224367227,0.8550083968927514
jumping,jumping-2026-06-28_17-27-31,2,1.84435499534026,1.84435499534026,5.574115707397379,1.4792659528610637,0.035671340503099766,0.031193728166608613,0.3425025177727431,0.7083795939387044
jumping,jumping-2026-06-28_17-27-31,2,1.854361295490297,1.854361295490297,5.204974591693209,1.6774562348498305,0.08504992723235116,0.05778744298582749,0.551498609061263,0.574840865349157
jumping,jumping-2026-06-28_17-27-31,2,1.864367595640334,1.864367595640334,4.6266476662672655,1.6814861412856301,0.18540756292484126,0.11700117809832898,0.6996683437115115,0.4757325507831403
