time,seconds_elapsed,z,y,x
1782888804620793000,0.13379296875,0.00013303756713867188,0.00019511254504323006,-0.001945672556757927
1782888804630741000,0.143740966796875,-0.0006864182651042938,0.00018579140305519104,-0.0022876225411891937
1782888804640720000,0.153719970703125,-0.0013143830001354218,0.00031535280868411064,0.000134339090436697
1782888804650669000,0.1636689453125,-0.001428099349141121,-0.001084937248378992,-0.0010606213472783566
1782888804660618000,0.173617919921875,-0.0005560703575611115,0.0010459828190505505,-0.001882514450699091
1782888804670567000,0.18356689453125,-0.000019976869225502014,0.0005298624746501446,0.0012746630236506462
1782888804680546000,0.193546142578125,0.0007036309689283371,-0.0015109158121049404,0.0005330955609679222
1782888804690495000,0.203494873046875,0.000033313408493995667,-0.0015335530042648315,-0.0005998131819069386
1782888804700443100,0.213443115234375,-0.0012801233679056168,-0.0013572517782449722,-0.0011540171690285206
1782888804710392000,0.22339208984375,0.0014402959495782852,0.0005274671129882336,-0.003453923389315605
1782888804720371000,0.233370849609375,0.0014718994498252869,0.0005944506265223026,-0.00027380138635635376
1782888804730320000,0.24331982421875,0.0005949214100837708,0.001474092248827219,0.0002827993594110012
1782888804740269000,0.25326904296875,-0.00041428394615650177,0.0003046998754143715,-0.00013785716146230698
1782888804750218000,0.263218017578125,0.0010422002524137497,0.0002740733325481415,-0.0011543859727680683
1782888804760196900,0.27319677734375,-0.001054445281624794,-0.0011805449612438679,0.0018773782067000866
1782888804770145800,0.283145751953125,0.0009876657277345657,-0.00035656290128827095,0.0002025160938501358
1782888804780094000,0.293093994140625,-0.0013122893869876862,-0.0025712610222399235,0.0022744943853467703
1782888804790043000,0.30304296875,-0.00034609436988830566,-0.00019119353964924812,-0.000978823285549879
1782888804799992000,0.312991943359375,-0.00006439909338951111,-0.0018970719538629055,0.00026024412363767624
1782888804809971200,0.32297119140625,0.00008766725659370422,-0.0002589616924524307,-0.002549123950302601
1782888804819920100,0.332920166015625,-0.0015333034098148346,-0.0013087843544781208,0.00019182171672582626
1782888804829868000,0.342867919921875,-0.0009077265858650208,-0.0018262364901602268,0.0004317723214626312
1782888804839817000,0.35281689453125,-0.0007721018046140671,0.0013719541020691395,-0.0012551969848573208
1782888804849796000,0.362796142578125,0.0002699941396713257,0.00047873007133603096,0.001264686230570078
1782888804859745000,0.3727451171875,-0.0007532685995101929,0.0006113373674452305,-0.001187516376376152
1782888804869694000,0.38269384765625,-0.0001609809696674347,-0.001833710353821516,0.0004838835448026657
1782888804879643000,0.392642822265625,-0.0012125670909881592,0.00726274074986577,-0.0024124421179294586
1782888804889622000,0.4026220703125,-0.0016048513352870941,0.006608136463910341,-0.0012611574493348598
1782888804899584500,0.41258447265625,-0.0017701257020235062,0.00909406691789627,-0.00458101462572813
1782888804909532700,0.42253271484375,-0.0010348279029130936,0.0006169588305056095,-0.0034270668402314186
1782888804919481600,0.432481689453125,0.00024767033755779266,0.0012272023595869541,0.0005169506184756756
1782888804929460500,0.44246044921875,0.0014484897255897522,-0.0006226287223398685,0.00046448642387986183
1782888804939409400,0.452409423828125,-0.0006853155791759491,0.002322161104530096,-0.0010365326888859272
1782888804949358300,0.4623583984375,-0.00045042484998703003,-0.00044832518324255943,-0.0023886198177933693
1782888804959306500,0.472306396484375,0.00009243562817573547,-0.0005236822180449963,0.0000523948110640049
1782888804969286400,0.482286376953125,0.00045276060700416565,-0.0019548647105693817,-0.0014328500255942345
1782888804979234600,0.492234619140625,0.00016311369836330414,-0.001977242063730955,0.0010845325887203217
1782888804989183500,0.50218359375,0.0010254457592964172,0.0012158877216279507,-0.0018737069331109524
1782888804999132700,0.512132568359375,-0.00025366246700286865,-0.0007104985415935516,-0.00003757886588573456
1782888805009111600,0.522111572265625,0.0003737788647413254,0.00014890357851982117,0.0003733467310667038
1782888805019060700,0.532060791015625,-0.0008133426308631897,-0.0012728199362754822,0.0007522315718233585
1782888805029009700,0.542009765625,-0.001184854656457901,-0.0003740028478205204,-0.001185484230518341
1782888805038957600,0.55195751953125,-0.0008283462375402451,-0.0015855105593800545,-0.0021476028487086296
1782888805048906500,0.561906494140625,-0.0001660175621509552,0.0010803136974573135,0.0002921191044151783
1782888805058885600,0.5718857421875,0.0016041751950979233,-0.0009774570353329182,0.000596960075199604
1782888805068834600,0.58183447265625,-0.0005729589611291885,-0.0025130356661975384,0.0006129392422735691
1782888805078783500,0.591783447265625,0.0002580154687166214,-0.0023060073144733906,0.001704971306025982
1782888805088732400,0.601732421875,-0.00019232556223869324,0.00008737528696656227,0.002326552988961339
1782888805098711600,0.611711669921875,0.0004514027386903763,-0.001977517269551754,-0.000004660803824663162
1782888805108660500,0.621660400390625,-0.00047457776963710785,-0.0031879241578280926,-0.001117063220590353
1782888805118608400,0.6316083984375,-0.001317724585533142,0.0009508142247796059,0.0016392916440963745
1782888805128557600,0.6415576171875,-0.00038961321115493774,-0.001694769598543644,-0.0001948270946741104
1782888805138536400,0.651536376953125,-0.00101429782807827,0.00009877467527985573,-0.0012967954389750957
1782888805148485400,0.6614853515625,0.00012553483247756958,0.00043699657544493675,0.000627072062343359
1782888805158434600,0.6714345703125,-0.0013446677476167679,-0.00021123560145497322,-0.001342669129371643
1782888805168382700,0.6813828125,0.00009423866868019104,0.0012103598564863205,0.0003694770857691765
1782888805178362600,0.691362548828125,-0.001999545842409134,0.0004124087281525135,0.001823484431952238
1782888805188310500,0.701310546875,-0.0002439897507429123,-0.0008504618890583515,-0.002400555182248354
1782888805198259700,0.711259765625,0.0007699243724346161,-0.0006496659480035305,0.00005694013088941574
1782888805208208600,0.721208740234375,0.0003680530935525894,-0.0013801711611449718,0.0007176701910793781
1782888805218187500,0.7311875,0.0013240408152341843,-0.0005470695905387402,-0.0008963649161159992
1782888805228136400,0.741136474609375,0.000780222937464714,0.0016857241280376911,-0.000005271285772323608
1782888805238085600,0.751085693359375,0.0012499727308750153,0.0007398803718388081,0.0004799719899892807
1782888805248033500,0.761033447265625,0.00044569745659828186,-0.001019936054944992,0.0003140573389828205
1782888805258013400,0.771013427734375,-0.000845322385430336,0.00039224931970238686,0.0023263846524059772
1782888805267961600,0.780961669921875,-0.0017385464161634445,0.0011728215031325817,0.0017399564385414124
1782888805277910500,0.79091064453125,0.00040547922253608704,-0.0015285508707165718,-0.0010063210502266884
1782888805287859500,0.800859375,-0.0012845639139413834,0.0013732295483350754,-0.0010358821600675583
1782888805297807400,0.810807373046875,-0.0000540856271982193,0.001144286710768938,0.0013723033480346203
1782888805307787500,0.82078759765625,0.00019785016775131226,-0.001473334152251482,0.001373368315398693
1782888805317735400,0.8307353515625,0.0007379520684480667,0.00001910235732793808,0.0005784663371741772
1782888805327684600,0.8406845703125,-0.0012844540178775787,-0.0000163177028298378,0.0005425140261650085
1782888805337633500,0.850633544921875,-0.0031399019062519073,0.0002555442042648792,-0.0007796715945005417
1782888805347612700,0.86061279296875,0.0006708167493343353,0.0004068114794790745,0.0005575018003582954
1782888805357561600,0.8705615234375,-0.0018623564392328262,-0.000068694818764925,-0.0005002263933420181
1782888805367510500,0.880510498046875,0.000592544674873352,-0.0003107762895524502,-0.0008818572387099266
1782888805377458700,0.890458740234375,-0.0003912579268217087,-0.0016155033372342587,0.00041386764496564865
1782888805387438600,0.9004384765625,-0.00006928108632564545,-0.00028552068397402763,-0.0002311496064066887
1782888805397386500,0.910386474609375,0.000019283965229988098,-0.0003397357650101185,0.0002542180009186268
1782888805407335400,0.92033544921875,0.00018466636538505554,-0.0016894256696105003,0.00035355379804968834
1782888805417284600,0.93028466796875,0.0006880685687065125,-0.0010992963798344135,0.0014916257932782173
1782888805427263500,0.940263427734375,-0.0009827986359596252,0.0023654764518141747,-0.001705765724182129
1782888805437212400,0.95021240234375,-0.002268664538860321,-0.0013298490084707737,0.0016429219394922256
1782888805447160600,0.96016064453125,0.0006301868706941605,0.00039960769936442375,-0.0001752180978655815
1782888805457109500,0.970109619140625,-0.00020055100321769714,-0.0012762839905917645,-0.0005667190998792648
1782888805467088400,0.98008837890625,0.0008766967803239822,0.00011495128273963928,0.0004154546186327934
1782888805477037300,0.990037353515625,-0.000039672479033470154,-0.0006128684617578983,-0.0018835891969501972
1782888805486986800,0.99998681640625,-0.001429043710231781,0.0027062296867370605,-0.0007538762874901295
1782888805496935700,1.009935791015625,0.0005651228129863739,-0.0006338628008961678,0.001422889530658722
1782888805506883600,1.019883544921875,0.00033662281930446625,0.0010127699933946133,-0.0009268177673220634
1782888805516863500,1.029863525390625,0.000582374632358551,-0.0002414924092590809,-0.00005706027150154114
1782888805526811600,1.039811767578125,0.00047371722757816315,-0.00041513051837682724,0.0005578636191785336
1782888805536760600,1.049760498046875,0.001574002206325531,0.00011546863242983818,-0.001467021182179451
1782888805546709500,1.05970947265625,-0.0011783745139837265,-0.001227830071002245,-0.000609216745942831
1782888805556688600,1.069688720703125,-0.0001209508627653122,-0.0015524057671427727,-0.0005132262594997883
1782888805566637600,1.079637451171875,-0.0010216329246759415,0.0003237910568714142,-0.00017447210848331451
1782888805576586500,1.08958642578125,0.00048438459634780884,0.0008770143613219261,0.0014090919867157936
1782888805586534400,1.099534423828125,0.0003629438579082489,0.0010445276275277138,-0.0005272924900054932
1782888805596514600,1.1095146484375,-0.0007682517170906067,-0.0008585993200540543,0.00014893664047122002
1782888805606462500,1.11946240234375,0.0006799753755331039,0.0013640746474266052,0.0010781139135360718
1782888805616411400,1.129411376953125,-0.0009417552500963211,0.001548482570797205,0.0009123822674155235
1782888805626360300,1.1393603515625,-0.00013774819672107697,-0.0006933668628334999,0.0014812336303293705
1782888805636339500,1.14933935546875,-0.0014269612729549408,-0.0013255961239337921,0.002413142705336213
1782888805646288600,1.15928857421875,0.0006327275186777115,0.0012843012809753418,0.0018054093234241009
1782888805656236500,1.169236572265625,0.00136527419090271,-0.00013245409354567528,0.00008065858855843544
1782888805666185700,1.179185791015625,-0.001217726618051529,0.000006562564522027969,-0.0006727497093379498
1782888805676164600,1.18916455078125,0.00043012574315071106,-0.00013498403131961823,-0.0007669632323086262
1782888805686113500,1.199113525390625,-0.0004037097096443176,-0.000058018602430820465,0.0006618229672312737
1782888805696062500,1.2090625,-0.0002382323145866394,0.0009418395347893238,-0.00009333016350865364
1782888805706011600,1.21901171875,0.000590810552239418,0.000014526303857564926,-0.0006275600753724575
1782888805715990500,1.228990478515625,-0.00120614655315876,0.0007851002737879753,0.0022769044153392315
1782888805725939500,1.238939453125,-0.0011148005723953247,-0.0011230548843741417,-0.0011409963481128216
1782888805735887600,1.2488876953125,-0.0009127501398324966,0.002261699642986059,-0.0010536597110331059
1782888805745836500,1.25883642578125,-0.0010981075465679169,0.000006268732249736786,0.0010678144171833992
1782888805755785500,1.268785400390625,-0.00036584585905075073,0.0005977475084364414,0.0006964025087654591
1782888805765764400,1.278764404296875,-0.0005107223987579346,0.0006715166382491589,0.000047389883548021317
1782888805775713500,1.288713623046875,-0.001478005200624466,0.0001626787707209587,-0.0014193672686815262
1782888805785661400,1.298661376953125,-0.0003331117331981659,-0.0001856624148786068,-0.00005742674693465233
