activity,window_id,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
standing,10,5.511289680643284,5.511289680643284,0.11804837644096995,0.09373357626804367,0.0014792612547566192,-0.01342601792001809,-0.00014007204661998802,0.061576427006057505
standing,10,5.521296313996011,5.521296313996011,0.12631433479599286,0.0980438312410996,0.003980839636397549,-0.007917555164067685,0.002038818878535723,0.060278102998931236
standing,10,5.5313029473487365,5.5313029473487365,0.1472038391021693,0.0882454649345458,0.011075030491274689,-0.0032637318695518894,-0.0012012692476973297,0.051110258233512194
standing,10,5.541309580701462,5.541309580701462,0.18415780686444028,0.08382369457410012,0.014303903409698797,-0.0016111067713061912,-0.012051580622231437,0.03830346257322872
standing,10,5.551316214054188,5.551316214054188,0.1913323245004786,0.08351738953012885,0.01692558366765973,0.002087396385397934,-0.021555827439252547,0.0265919538599044
standing,10,5.561322847406915,5.561322847406915,0.19932028448509154,0.07769038568027403,0.008909238285725419,0.0038552058892710257,-0.025293814932454986,0.01437414791541164
standing,10,5.5713294807596405,5.5713294807596405,0.21116492791721778,0.06389027500939952,0.0017084611709779797,0.0018506600293850973,-0.014938340457500737,0.0025490966918858323
standing,10,5.581336114112366,5.581336114112366,0.22315773704046754,0.05777554861297708,-0.004405834973659639,-0.0019469750101505491,-0.0011998755845753478,-0.0029653116029233813
standing,10,5.591342747465093,5.591342747465093,0.2451684970919851,0.05544523489760807,-0.005731999006340373,-0.0033808048822244413,0.004869969458915003,-0.0051630328684061375
standing,10,5.601349380817819,5.601349380817819,0.24109274683257736,0.03793643958629152,-0.011676816959807719,-0.006341987273989815,0.005811396746424593,-0.004540786853544205
standing,10,5.6113560141705445,5.6113560141705445,0.23552984100180996,0.026535369730332867,-0.010367256251426893,-0.008702692889006497,-0.0020220149097414297,-0.0025697390813047005
standing,10,5.62136264752327,5.62136264752327,0.22633789268873714,0.025335248407657947,0.0028350699838414588,-0.009299203438245855,-0.01835157848564094,0.0017479849339072586
standing,10,5.631369280875997,5.631369280875997,0.206125035233638,0.022988929630787622,-0.004246723464346023,-0.006127767100056343,-0.03137059898606061,0.003833137766810451
standing,10,5.641375914228723,5.641375914228723,0.19495240378554474,0.02171057284588449,-0.009999341296428477,0.0008925638326958444,-0.04141562333784851,0.005464619438509389
standing,10,5.6513825475814485,5.6513825475814485,0.19427914326760765,0.014547588306032035,-0.006401902278363301,0.00579318992103943,-0.0454179337239747,0.004273425796733324
standing,10,5.661389180934174,5.661389180934174,0.1749734549699629,0.013917894070429315,-0.021270241246085727,0.0045674498948837265,-0.031900504829159286,0.005788363135382335
standing,10,5.671395814286901,5.671395814286901,0.18762619100949904,0.022090076729367428,-0.036937577008659864,-0.0022557716534151247,-0.014538702618720468,0.0025961343433262376
standing,10,5.681402447639627,5.681402447639627,0.2169314538082412,0.03181687949912903,-0.03515107885492968,-0.008763137973455614,0.0008590288173287945,-0.0024301475816922123
standing,10,5.6914090809923525,5.6914090809923525,0.21911355616365322,0.0032296393396633316,-0.01624800140320587,-0.013273622441580861,0.0016995093909171026,-0.01425497160381031
standing,10,5.70141571434508,5.70141571434508,0.21360397930965094,-0.037422312700933796,6.494762995975199e-05,-0.017699951099013723,-0.012048574839523233,-0.03310126518582454
standing,10,5.711422347697805,5.711422347697805,0.16936582702340888,-0.03456360774374474,0.01530381361557135,-0.021116146373841713,-0.023406625642755773,-0.045426707920061024
standing,10,5.721428981050531,5.721428981050531,0.13729849530752508,-0.007604568078640572,0.025669848605794267,-0.018453906982048435,-0.014961884207040537,-0.050546792239535523
standing,10,5.7314356144032566,5.7314356144032566,0.16177198048708785,-0.012472120177805097,0.030392291413233012,-0.014771765772356974,-0.00396611168515144,-0.052820123289669556
standing,10,5.741442247755984,5.741442247755984,0.14251054116140852,-0.0094819908301189,0.03278761317282583,-0.005698573937308358,0.00012457119884085282,-0.052669364232317537
standing,10,5.751448881108709,5.751448881108709,0.07748555726128761,0.011377615335668032,0.02456840453189836,0.002749673131798321,0.0028890791846245766,-0.04544725264366226
standing,10,5.761455514461435,5.761455514461435,0.041891030303018315,0.016860559023470095,0.005218776624491467,0.011168855257669166,0.006734988868336943,-0.03066111597463242
standing,10,5.771462147814162,5.771462147814162,0.0446141646638872,0.023323470582559822,-0.0015430975984998278,0.012532515228358316,0.0047449978985683,-0.01564366984536622
standing,10,5.781468781166888,5.781468781166888,0.044819738148044706,0.029446057659532787,0.011136965810830601,0.01082413023334716,0.002348254823872939,-0.002913248696677584
standing,10,5.7914754145196135,5.7914754145196135,0.04657109816894111,0.02263821778382788,0.011400060752017832,0.006860495146257487,-0.0025026238616706895,0.00874145859225133
standing,10,5.801482047872339,5.801482047872339,0.06333215428195783,0.009924169025306401,0.007413816484698125,0.0020234067480502365,-0.00604195271961124,0.014232231734557389
standing,10,5.811488681225066,5.811488681225066,0.0746952768956783,0.015443608103779479,0.006517181327855539,0.00037004547017424063,-0.004211567214849322,0.0218363093406519
standing,10,5.821495314577792,5.821495314577792,0.10642879656319393,0.020351011085723073,0.013211027829919375,-0.000681474965697439,0.0002697685652248297,0.023703321129471693
standing,10,5.8315019479305175,5.8315019479305175,0.15199384064003116,0.03430563387587088,0.02026841206075533,-0.00012244686209739555,-0.0016323714139518835,0.022855832850632442
standing,10,5.841508581283245,5.841508581283245,0.1742343026050267,0.03886841130474133,0.025743511530568922,0.0001891093295597379,-0.006160814594153095,0.010562499187003421
standing,10,5.85151521463597,5.85151521463597,0.16929473121826827,0.021441105805478537,0.028782431120656555,0.0004997112516932137,0.00041820161840496525,-0.0025096873027635504
standing,10,5.861521847988696,5.861521847988696,0.17519629041707152,0.0067117713618667155,0.03957751423025685,0.001510741989576385,0.0078121165185611185,-0.013276622918402783
standing,10,5.8715284813414215,5.8715284813414215,0.19176742590187687,0.018196890021480297,0.057921760338306844,0.003146509470834492,0.010658254119196704,-0.01877771610040973
