time,seconds_elapsed,z,y,x
1783169557547885000,0.107885009765625,0.15973134338855743,-0.09748873859643936,0.18545161187648773
1783169557557834200,0.117834228515625,0.11232707649469376,-0.015798937529325485,0.14555692672729492
1783169557567813000,0.127813232421875,0.07157725095748901,0.0389266274869442,0.11744753271341324
1783169557577762000,0.137761962890625,0.051299139857292175,0.08718790113925934,0.096869558095932
1783169557587711000,0.1477109375,0.053824082016944885,0.08902254700660706,0.08693996071815491
1783169557597660200,0.15766015625,0.07365664094686508,0.054735418409109116,0.09116346389055252
1783169557607639000,0.16763916015625,0.09024840593338013,-0.0039265644736588,0.11394894123077393
1783169557617588000,0.177587890625,0.09933191537857056,-0.061520352959632874,0.14570553600788116
1783169557627536100,0.1875361328125,0.08977808803319931,-0.13094842433929443,0.16781003773212433
1783169557637485000,0.197485107421875,0.06336352974176407,-0.2681526243686676,0.1684878170490265
1783169557647464000,0.2074638671875,0.04044169932603836,-0.39042580127716064,0.15567827224731445
1783169557657413000,0.2174130859375,0.02857172302901745,-0.44078299403190613,0.12838806211948395
1783169557667362000,0.227362060546875,0.012296346947550774,-0.4618467390537262,0.06087320297956467
1783169557677341000,0.2373408203125,-0.026607908308506012,-0.45920488238334656,-0.04507799446582794
1783169557687289900,0.247289794921875,-0.07080120593309402,-0.41625288128852844,-0.17837533354759216
1783169557697238000,0.257238037109375,-0.09928876906633377,-0.302601158618927,-0.31696197390556335
1783169557707187200,0.267187255859375,-0.11354999989271164,-0.12806981801986694,-0.4152536690235138
1783169557717166000,0.277166015625,-0.11593539267778397,0.04122866317629814,-0.46463826298713684
1783169557727115300,0.287115234375,-0.1256178468465805,0.1802467405796051,-0.453082799911499
1783169557737064200,0.297064208984375,-0.14620274305343628,0.27268585562705994,-0.3855375647544861
1783169557747013000,0.30701318359375,-0.17214274406433105,0.3043210208415985,-0.27975308895111084
1783169557756992000,0.316991943359375,-0.19736820459365845,0.28029558062553406,-0.14748452603816986
1783169557766941200,0.326941162109375,-0.22479715943336487,0.23402634263038635,-0.02003868855535984
1783169557776889000,0.33688916015625,-0.25692978501319885,0.18301402032375336,0.09326283633708954
1783169557786869000,0.346868896484375,-0.2795051336288452,0.14251986145973206,0.17935697734355927
1783169557796817200,0.356817138671875,-0.2745197117328644,0.16918423771858215,0.23994016647338867
1783169557806766000,0.36676611328125,-0.24833524227142334,0.2554059326648712,0.27001336216926575
1783169557816715000,0.376715087890625,-0.20086492598056793,0.33897966146469116,0.26304468512535095
1783169557826694000,0.38669384765625,-0.1535341590642929,0.36835673451423645,0.22933492064476013
1783169557836643000,0.39664306640625,-0.12046649307012558,0.3314746022224426,0.18979735672473907
1783169557846591000,0.406591064453125,-0.12001242488622665,0.24317510426044464,0.14816203713417053
1783169557856540000,0.416539794921875,-0.15369075536727905,0.14384984970092773,0.11421791464090347
1783169557866519000,0.42651904296875,-0.21528035402297974,0.056477658450603485,0.09397576004266739
1783169557876468200,0.43646826171875,-0.2968734800815582,-0.01715768128633499,0.07045046240091324
1783169557886417200,0.446417236328125,-0.3808773159980774,-0.08066076040267944,0.015747271478176117
1783169557896396300,0.456396240234375,-0.45472168922424316,-0.11963265389204025,-0.0739155039191246
1783169557906345200,0.46634521484375,-0.5132414698600769,-0.12699496746063232,-0.18300125002861023
1783169557916294100,0.476294189453125,-0.556114912033081,-0.09457390755414963,-0.302007794380188
1783169557926242000,0.486241943359375,-0.5708019733428955,-0.05423793941736221,-0.4156438112258911
1783169557936222000,0.496221923828125,-0.5642886757850647,-0.00646562222391367,-0.5062078237533569
1783169557946170000,0.506170166015625,-0.5497789978981018,0.0531790666282177,-0.5620636343955994
1783169557956119000,0.516119140625,-0.5278105735778809,0.10470404475927353,-0.5692892670631409
1783169557966068000,0.52606787109375,-0.5006897449493408,0.14282239973545074,-0.530350923538208
1783169557976047000,0.536047119140625,-0.46477487683296204,0.1599409282207489,-0.44672930240631104
1783169557985996000,0.54599609375,-0.4217970371246338,0.13463450968265533,-0.3347114026546478
1783169557995944000,0.55594384765625,-0.38343873620033264,0.11132998764514923,-0.19578814506530762
1783169558005924000,0.565924072265625,-0.3476272225379944,0.08536896109580994,-0.03972610831260681
1783169558015872000,0.5758720703125,-0.3281693458557129,0.025410551577806473,0.1128208264708519
1783169558025821000,0.585821044921875,-0.3140508830547333,-0.06187455356121063,0.24615757167339325
1783169558035770000,0.59577001953125,-0.3051793575286865,-0.14974501729011536,0.34690016508102417
1783169558045749000,0.6057490234375,-0.3052195608615875,-0.2201528698205948,0.4199964702129364
1783169558055698200,0.6156982421875,-0.31114429235458374,-0.26132747530937195,0.44368770718574524
1783169558065647000,0.625647216796875,-0.3228784501552582,-0.290312260389328,0.4238615334033966
