time,seconds_elapsed,z,y,x
1782858846095214600,0.098214599609375,-0.7974090576171875,-0.4496612548828125,0.0658416748046875
1782858846105193700,0.10819384765625,-0.7273712158203125,-0.46630859375,0.069183349609375
1782858846115142700,0.118142578125,-0.683441162109375,-0.490081787109375,0.0654754638671875
1782858846125091600,0.128091552734375,-0.6898651123046875,-0.5227203369140625,0.04925537109375
1782858846135039500,0.13803955078125,-0.723785400390625,-0.5579681396484375,0.058685302734375
1782858846145019600,0.14801953125,-0.764404296875,-0.6327667236328125,0.0821380615234375
1782858846154967600,0.157967529296875,-0.8043212890625,-0.731170654296875,0.108551025390625
1782858846164916500,0.16791650390625,-0.839202880859375,-0.7707672119140625,0.15130615234375
1782858846174865700,0.17786572265625,-0.8815765380859375,-0.75140380859375,0.1962890625
1782858846184844500,0.187844482421875,-0.9052734375,-0.725494384765625,0.2140960693359375
1782858846194793700,0.197793701171875,-0.928009033203125,-0.7121124267578125,0.2102508544921875
1782858846204742700,0.20774267578125,-0.9619598388671875,-0.712615966796875,0.1784820556640625
1782858846214690600,0.217690673828125,-0.967742919921875,-0.6884307861328125,0.130645751953125
1782858846224669700,0.227669677734375,-0.95831298828125,-0.6439208984375,0.111541748046875
1782858846234618600,0.23761865234375,-0.976898193359375,-0.607269287109375,0.11767578125
1782858846244567600,0.247567626953125,-1.03424072265625,-0.5815887451171875,0.1644744873046875
1782858846254516500,0.2575166015625,-1.064056396484375,-0.5623321533203125,0.233734130859375
1782858846264495600,0.26749560546875,-1.0696868896484375,-0.5472259521484375,0.27764892578125
1782858846274444500,0.277444580078125,-1.1013641357421875,-0.540863037109375,0.3137054443359375
1782858846284392700,0.287392822265625,-1.102569580078125,-0.52703857421875,0.3050384521484375
1782858846294341600,0.297341552734375,-1.0946807861328125,-0.492767333984375,0.3018951416015625
1782858846304320500,0.307320556640625,-1.0996551513671875,-0.4669342041015625,0.3228302001953125
1782858846314269400,0.31726953125,-1.1036224365234375,-0.4534149169921875,0.35296630859375
1782858846324218600,0.327218505859375,-1.0832061767578125,-0.44183349609375,0.3726348876953125
1782858846334167800,0.337167724609375,-1.0458526611328125,-0.4296417236328125,0.3718414306640625
1782858846344146700,0.347146728515625,-1.018157958984375,-0.4249267578125,0.361785888671875
1782858846354095600,0.357095703125,-0.9879302978515625,-0.423126220703125,0.348876953125
1782858846364043800,0.367043701171875,-0.955230712890625,-0.4225311279296875,0.3399505615234375
1782858846373992700,0.37699267578125,-0.9212799072265625,-0.423553466796875,0.338470458984375
1782858846383971600,0.3869716796875,-0.898468017578125,-0.425750732421875,0.334564208984375
1782858846393920800,0.396920654296875,-0.9033050537109375,-0.42938232421875,0.3201751708984375
1782858846403869700,0.40686962890625,-0.907196044921875,-0.4385223388671875,0.2857666015625
1782858846413817600,0.416817626953125,-0.90020751953125,-0.4352874755859375,0.2458953857421875
1782858846423797500,0.426797607421875,-0.8933868408203125,-0.4238739013671875,0.2070465087890625
