activity,window_id,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
walking,23,11.250513468363472,11.250513468363472,-0.6152686428986601,-0.2732371250584707,-0.04400429562646443,-0.15687030172801517,-0.6677337701616012,0.25377858096269973
walking,23,11.260514015941247,11.260514015941247,-0.8085007222464544,-0.2799925870921285,-0.11825172243979057,-0.1558691455301113,-0.7011389965661391,0.22784745120625124
walking,23,11.27051456351902,11.27051456351902,-1.0240178821177004,-0.23329978342955965,-0.19708185514378412,-0.15330984550951743,-0.7197354996218372,0.1810557899297462
walking,23,11.280515111096793,11.280515111096793,-1.219417826265689,-0.14056489187373877,-0.3284278757885649,-0.14658262824056692,-0.6937750305471017,0.12634827443499289
walking,23,11.290515658674568,11.290515658674568,-1.3369311329231748,-0.06248630604423662,-0.5351622378666747,-0.1371138723326654,-0.6092307274066989,0.06460634820809391
walking,23,11.300516206252341,11.300516206252341,-1.3908615640713409,-0.011132720145987686,-0.800601738880252,-0.1282314285672237,-0.43398211483118754,0.010483462825116065
walking,23,11.310516753830115,11.310516753830115,-1.3754658701068248,0.025766782526810444,-1.006953209250034,-0.1353677853150317,-0.16343929365967041,-0.011046989094562023
walking,23,11.320517301407888,11.320517301407888,-1.1587462766934957,-0.02901172475842125,-1.0887465279054365,-0.16340592450870656,0.06736981156599112,-0.029324981073493225
walking,23,11.330517848985663,11.330517848985663,-0.936775391223746,-0.18496880140117386,-0.943251090646591,-0.2155017307911612,0.11982697148291771,-0.08000201975619878
walking,23,11.340518396563436,11.340518396563436,-1.1226335919443435,-0.3444248988669416,-0.7083498489586897,-0.28710935478908856,0.011307510987257463,-0.1592220416711788
walking,23,11.350518944141209,11.350518944141209,-1.4079760500407752,-0.41727796442286175,-0.5119743013730735,-0.3621074133455198,-0.16404550563255968,-0.2585511003481523
walking,23,11.360519491718982,11.360519491718982,-1.5405798933355561,-0.43943199963469975,-0.38853707302626,-0.43752607117028475,-0.3483364911497816,-0.3592349990065045
walking,23,11.370520039296757,11.370520039296757,-1.6072342890610738,-0.4049391371108575,-0.4245011968276801,-0.5130395174372643,-0.4818891972779728,-0.4713732404741156
walking,23,11.38052058687453,11.38052058687453,-1.631955057978936,-0.1671896944909388,-0.6183044656847215,-0.5798646655027385,-0.5250373016408102,-0.5933728977885618
walking,23,11.390521134452303,11.390521134452303,-1.6496024123741135,0.2355240812572404,-0.8925625328797624,-0.6187102727512074,-0.4781331504838073,-0.6910550650393225
walking,23,11.400521682030078,11.400521682030078,-1.619159867014004,0.6091246184716058,-1.1819456139106919,-0.6034617171577171,-0.35057398010710905,-0.7426913240457176
walking,23,11.410522229607851,11.410522229607851,-1.4181822610052002,0.840278935856582,-1.4484431769104988,-0.5266819059205694,-0.17895219906161436,-0.731302378206248
walking,23,11.420522777185624,11.420522777185624,-1.0842343503898235,0.9704507884620803,-1.6953882301609486,-0.4209399697570643,0.0014973680427213146,-0.6622824661390643
walking,23,11.430523324763397,11.430523324763397,-0.6809109228125748,1.0714437009629147,-1.8635181149912947,-0.3239145064875854,0.15558856231677723,-0.5541427154271411
walking,23,11.440523872341172,11.440523872341172,-0.23368686516776835,1.1530917655855986,-1.8709506979319321,-0.27129630831411683,0.22472328920391188,-0.43392850056703897
walking,23,11.450524419918946,11.450524419918946,0.1459788308163572,1.1854310151342384,-1.7274431803027166,-0.2634797037689288,0.20677173927341969,-0.32076482684615903
walking,23,11.460524967496719,11.460524967496719,0.4070518151910486,1.1346228453757892,-1.5489392811286111,-0.3125305057114122,0.1370714213417654,-0.2379683825076468
walking,23,11.470525515074492,11.470525515074492,0.5068112099936831,1.1403114108955708,-1.4514132976053435,-0.38892863634680375,0.050539357554537666,-0.17637108072988755
walking,23,11.480526062652267,11.480526062652267,0.5788904151751189,1.23693288843979,-1.4171540417774309,-0.46679530369315797,-0.05060383271785059,-0.12328398158270519
walking,23,11.49052661023004,11.49052661023004,0.6573496165693672,1.3870849518689934,-1.4403345494155446,-0.5122686723968829,-0.15185103854516238,-0.07644206679655668
walking,23,11.500527157807813,11.500527157807813,0.6686038753079758,1.4504069439646203,-1.543456621422919,-0.5202789286525968,-0.24143493477319083,-0.035375847094354804
walking,23,11.510527705385586,11.510527705385586,0.6634050745374905,1.4094954652284286,-1.6542710413946324,-0.5168977771185078,-0.31846057436413455,-0.00988305035140022
walking,23,11.520528252963361,11.520528252963361,0.5790228923538852,1.3705900903925998,-1.696107778581971,-0.531075896637825,-0.3575081276803709,0.004490628008037674
