activity,window_id,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
walking,22,10.750486089474792,10.750486089474792,-1.5540637527072647,1.5413911198039998,-0.3079464594007764,0.06998915417815613,0.2090928462673178,-0.292866215034566
walking,22,10.760486637052566,10.760486637052566,-1.2343986444737667,1.7994692838533686,-0.1663078278886037,0.11960285344028312,0.0809866309551604,-0.1307063789580484
walking,22,10.77048718463034,10.77048718463034,-0.9420369845328105,1.8805497181822008,0.08873837239328125,0.15459346662573842,-0.13694533412700172,0.05175295031346688
walking,22,10.780487732208114,10.780487732208114,-0.7112818202735548,1.8260410445027357,0.365846642960957,0.17855954412048106,-0.3588669656191681,0.22986377475557718
walking,22,10.790488279785887,10.790488279785887,-0.5440731177057205,1.6851909092114112,0.5801983464071565,0.19654203762893172,-0.46585552292086674,0.39356925007469673
walking,22,10.80048882736366,10.80048882736366,-0.25081649654258276,1.431567492024871,0.6678581585785344,0.19492815312107079,-0.41548624528779904,0.5385067940307565
walking,22,10.810489374941435,10.810489374941435,0.24069348660872109,1.174646550166234,0.702229175697154,0.1846061522534713,-0.28636351664437454,0.655441283597133
walking,22,10.820489922519208,10.820489922519208,0.6607273620790723,0.9693331762067507,0.5903935920222321,0.15880958523573363,-0.12763485549925974,0.6715996255361022
walking,22,10.830490470096981,10.830490470096981,0.7807041434720949,1.1212798830532902,0.5923131452033124,0.2132067790164569,0.03359814178819351,0.6051065124862465
walking,22,10.840491017674754,10.840491017674754,0.727121093195253,0.8554980427428305,0.6936556489191837,0.3463174370869164,0.15419226303603667,0.48722844862025916
walking,22,10.85049156525253,10.85049156525253,0.6170756012472073,0.2994784038883622,0.6360110510788792,0.4625109130472237,0.16411248493069752,0.3213229136010936
walking,22,10.860492112830302,10.860492112830302,0.18592154041219383,0.6244038923772659,0.5294174826014241,0.5531254121423933,0.11637525009500352,0.14275576427492517
walking,22,10.870492660408075,10.870492660408075,-0.17794928807063354,1.1776690978551028,0.40490196083139673,0.652010739971357,0.09576172848711997,-0.010374367897011974
walking,22,10.88049320798585,10.88049320798585,-0.2600055072031989,1.3715486256630414,0.27905654631185184,0.7756449811110421,0.13061303990605644,-0.11698666611602013
walking,22,10.890493755563623,10.890493755563623,-0.21231904961826742,1.3222949818757388,0.08826874757975933,0.888558578093247,0.19441758238300932,-0.1722978064757104
walking,22,10.900494303141397,10.900494303141397,-0.16424345474992685,1.2905108518715056,-0.0523004627547315,0.9541696072636379,0.24023068211295148,-0.18189283480258656
walking,22,10.91049485071917,10.91049485071917,-0.2123970973028312,1.376659170221539,-0.0882642494966579,0.9602069857124546,0.23702372734947258,-0.15028853801941874
walking,22,10.920495398296945,10.920495398296945,-0.33414783192771585,1.4770603022929434,-0.1094630025177935,0.9129023897125921,0.20392306206377914,-0.07846355151537487
