activity,session,window_id,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
walking,walking-2026-06-28_17-27-02,10,5.51019915872142,5.51019915872142,-0.0600242946989145,-0.37237848616898955,-0.14249972904576874,-1.2104277780161652,-0.6271289426624898,0.3405409573713358
walking,walking-2026-06-28_17-27-02,10,5.520199706299193,5.520199706299193,0.010314207838779309,-0.47751369481935313,-0.05598861637841387,-1.2180213181723865,-0.6922991678250897,0.3973911347209943
walking,walking-2026-06-28_17-27-02,10,5.530200253876967,5.530200253876967,0.037504687415888645,-0.5595155014846198,-0.026546329226519293,-1.2340143151368492,-0.7509818331645356,0.42225691371205337
walking,walking-2026-06-28_17-27-02,10,5.54020080145474,5.54020080145474,-0.0025857908313467685,-0.5845596638275502,-0.07581766333231305,-1.251511806912359,-0.7868531920815994,0.41763723613977893
walking,walking-2026-06-28_17-27-02,10,5.550201349032514,5.550201349032514,0.0020947384889701028,-0.5578212350987765,-0.1791221935275093,-1.2712644310499188,-0.8218404391891152,0.3885631362939458
walking,walking-2026-06-28_17-27-02,10,5.5602018966102875,5.5602018966102875,0.06016460818823647,-0.5538359264421021,-0.3021613518566131,-1.304895998164805,-0.8976634787752056,0.32702865940382353
walking,walking-2026-06-28_17-27-02,10,5.5702024441880615,5.5702024441880615,0.042232826001212,-0.5699787653290973,-0.41015891795403625,-1.3602786168287082,-1.0155520857795355,0.2175910733392333
walking,walking-2026-06-28_17-27-02,10,5.580202991765835,5.580202991765835,-0.06822750872077211,-0.5357984587846237,-0.506729760636381,-1.4335968416230813,-1.131279508141305,0.04735253576633568
walking,walking-2026-06-28_17-27-02,10,5.590203539343609,5.590203539343609,-0.25877378150316127,-0.44671500155042515,-0.6480173030897217,-1.5115306266592166,-1.1765789933891984,-0.16931311038307628
walking,walking-2026-06-28_17-27-02,10,5.600204086921382,5.600204086921382,-0.4857475121390041,-0.3495332219679061,-0.8628008752808205,-1.5756578725127561,-1.112062419191979,-0.40269613476463
walking,walking-2026-06-28_17-27-02,10,5.610204634499156,5.610204634499156,-0.6437572229410996,-0.253014044986275,-1.1474560508135192,-1.6245368747427678,-0.9461974957404629,-0.6389516490566778
walking,walking-2026-06-28_17-27-02,10,5.620205182076929,5.620205182076929,-0.7816624187782717,-0.11553615626500205,-1.421827479335143,-1.6550842808165416,-0.7034356272648798,-0.856903189096602
walking,walking-2026-06-28_17-27-02,10,5.630205729654703,5.630205729654703,-0.8846459176564083,0.048121505859072156,-1.6486801465537286,-1.6563400913057174,-0.42979965832697936,-1.0227909777310138
walking,walking-2026-06-28_17-27-02,10,5.640206277232477,5.640206277232477,-0.860956768035797,0.20480792374176615,-1.83640809004291,-1.6296350957942374,-0.1695340777673166,-1.1227036401856012
walking,walking-2026-06-28_17-27-02,10,5.65020682481025,5.65020682481025,-0.7853635368541763,0.3500787139885519,-1.9504220107567931,-1.5768811080315461,0.07021452770232418,-1.155176084344519
walking,walking-2026-06-28_17-27-02,10,5.660207372388024,5.660207372388024,-0.6403304828366299,0.47687775015886963,-2.00081363045471,-1.502164896529588,0.2731710989385199,-1.117122015649703
walking,walking-2026-06-28_17-27-02,10,5.670207919965797,5.670207919965797,-0.3088505982613209,0.5406683145365004,-2.001506840621184,-1.4113303717266623,0.3856031036631853,-1.0196403501343103
walking,walking-2026-06-28_17-27-02,10,5.680208467543571,5.680208467543571,0.06387647638151298,0.5148826931720847,-1.9482962997805309,-1.316461922566926,0.3724269240167298,-0.8793030484794149
walking,walking-2026-06-28_17-27-02,10,5.6902090151213445,5.6902090151213445,0.33700201419794806,0.4088306330428077,-1.8249052293989403,-1.2224588651129702,0.25874684539332815,-0.7049355836457031
walking,walking-2026-06-28_17-27-02,10,5.7002095626991185,5.7002095626991185,0.5737935458931851,0.23351162150468668,-1.6781770428472682,-1.1363719195085948,0.08194627875668718,-0.5063361978819616
walking,walking-2026-06-28_17-27-02,10,5.710210110276892,5.710210110276892,0.8004276381539579,0.04125605122798015,-1.548305092589524,-1.070161416161042,-0.14249016512621757,-0.30698135224635825
walking,walking-2026-06-28_17-27-02,10,5.720210657854666,5.720210657854666,0.91900525881324,-0.1000443056500911,-1.4614921017999853,-1.030659461716292,-0.39498217689305304,-0.1265353942384553
walking,walking-2026-06-28_17-27-02,10,5.730211205432439,5.730211205432439,0.9021931219577737,-0.19275421608685786,-1.441175730311072,-1.0212152609405538,-0.6192371650882446,0.01993988068820063
walking,walking-2026-06-28_17-27-02,10,5.740211753010213,5.740211753010213,0.8054778673990144,-0.29185342993641217,-1.4715608425697921,-1.0376080937347711,-0.7560725147382823,0.11862060316121456
walking,walking-2026-06-28_17-27-02,10,5.750212300587986,5.750212300587986,0.6623330446252877,-0.3665091245686105,-1.5460397810774524,-1.0696090704832946,-0.7895564504830793,0.16495512995540076
walking,walking-2026-06-28_17-27-02,10,5.76021284816576,5.76021284816576,0.5032333985414056,-0.3653487678228014,-1.69150398199097,-1.1039353607057782,-0.7504285067556583,0.15632492817266128
walking,walking-2026-06-28_17-27-02,10,5.770213395743534,5.770213395743534,0.3473366620422611,-0.3436018349765918,-1.859478574538382,-1.134983365652579,-0.6771566882069133,0.09343696217761538
walking,walking-2026-06-28_17-27-02,10,5.780213943321307,5.780213943321307,0.17790091180645964,-0.3674913216538977,-1.9548926005545153,-1.1561940488094868,-0.5809748609137405,-0.010180663690488076
walking,walking-2026-06-28_17-27-02,10,5.790214490899081,5.790214490899081,0.05663118003931888,-0.43503794773779375,-1.9812337333405212,-1.1628975438730316,-0.46908951322623393,-0.1249423387540479
walking,walking-2026-06-28_17-27-02,10,5.800215038476854,5.800215038476854,0.05303439821708139,-0.49604376041071463,-1.9878603206646521,-1.1635849577699213,-0.36247532230921614,-0.2289969831627836
walking,walking-2026-06-28_17-27-02,10,5.810215586054628,5.810215586054628,0.10199761784201278,-0.5433684153914645,-1.9758002279587858,-1.1652402898463547,-0.27965713061931435,-0.30958393315170946
