activity,session,window_id,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
walking,walking17-2026-07-04_12-53-58,11,6.01031374773814,6.01031374773814,0.3290736996764016,0.08497547726101921,0.5875810282429502,0.15780048625892226,0.3960138760545136,0.24460552687006645
walking,walking17-2026-07-04_12-53-58,11,6.020321954825524,6.020321954825524,0.2773544191618733,-0.025376683077390216,0.6048140487504853,0.12736874588982675,0.3287632055884544,0.2617168436193479
walking,walking17-2026-07-04_12-53-58,11,6.030330161912907,6.030330161912907,0.19161642551330876,-0.18372294179433957,0.6067418128622543,0.11413157537773809,0.2555369631910465,0.2847956056651086
walking,walking17-2026-07-04_12-53-58,11,6.040338369000291,6.040338369000291,0.17622839930966624,-0.27989200217096777,0.5735252577024431,0.10663543377778237,0.15532805861160237,0.3109400889146491
walking,walking17-2026-07-04_12-53-58,11,6.050346576087675,6.050346576087675,0.09566310276498023,-0.3133150102196106,0.5325055209947537,0.10165571253432638,0.06359709748727135,0.3306860430633816
walking,walking17-2026-07-04_12-53-58,11,6.060354783175058,6.060354783175058,-0.10575929492180353,-0.33112802434547817,0.47482639258827886,0.08501458164202945,-0.004785841524374793,0.3377774082971994
walking,walking17-2026-07-04_12-53-58,11,6.070362990262442,6.070362990262442,-0.3103735088385156,-0.3083622639815416,0.41177638960414065,0.07180679012267312,-0.033570921145607106,0.3122409162014488
walking,walking17-2026-07-04_12-53-58,11,6.080371197349826,6.080371197349826,-0.5918886451078105,-0.24046878955510617,0.2342010616274843,0.04947225091686516,-0.02329446855781566,0.24626628039973145
walking,walking17-2026-07-04_12-53-58,11,6.0903794044372095,6.0903794044372095,-0.8390521693650703,-0.15778679212945704,0.022890002200118074,0.02002214527244472,-0.014511956941465919,0.14439757166546122
walking,walking17-2026-07-04_12-53-58,11,6.100387611524593,6.100387611524593,-1.169347682512866,-0.1255094360357958,-0.15732453596539092,-0.011250995525915729,0.0035076014349554986,0.03266192385001505
walking,walking17-2026-07-04_12-53-58,11,6.110395818611977,6.110395818611977,-1.4006272399180222,-0.13766309779341884,-0.2316004770426645,-0.04699941363808914,0.05090275934529482,-0.06272315919881224
walking,walking17-2026-07-04_12-53-58,11,6.120404025699361,6.120404025699361,-1.4631503490462976,-0.1883341538678658,-0.24846326132138188,-0.07248190120815617,0.1187240251121309,-0.12237096457948654
walking,walking17-2026-07-04_12-53-58,11,6.130412232786745,6.130412232786745,-1.3586250510547235,-0.3235588725167492,-0.21020467193251846,-0.09056257615174687,0.13402988507454067,-0.16202417769381927
walking,walking17-2026-07-04_12-53-58,11,6.140420439874129,6.140420439874129,-1.266408617053419,-0.454756554862822,-0.12916497196884774,-0.1185915477427498,0.041178370206434216,-0.2253476829058172
walking,walking17-2026-07-04_12-53-58,11,6.150428646961513,6.150428646961513,-1.3679830212639708,-0.5083533639045984,-0.03726007041498631,-0.1423824033512114,-0.10825158120435258,-0.3392348694511283
walking,walking17-2026-07-04_12-53-58,11,6.160436854048896,6.160436854048896,-1.5665943340475936,-0.5434752714828839,0.013992390810835822,-0.15560957115985408,-0.24081033896176096,-0.5113448135039338
walking,walking17-2026-07-04_12-53-58,11,6.17044506113628,6.17044506113628,-1.8433729454349976,-0.5852417004847287,-0.031195089021918174,-0.161867374572143,-0.3132034666295546,-0.7148326731986007
walking,walking17-2026-07-04_12-53-58,11,6.180453268223664,6.180453268223664,-2.1421429160052,-0.4529209604074157,-0.1762034407362393,-0.17292605351128548,-0.2984945488610581,-0.8964707004666056
walking,walking17-2026-07-04_12-53-58,11,6.190461475311047,6.190461475311047,-2.427182684888822,-0.20672551954041463,-0.422826585263551,-0.19372832806133825,-0.21379425889303905,-1.004005679736545
walking,walking17-2026-07-04_12-53-58,11,6.200469682398431,6.200469682398431,-2.5402465960846974,0.06421231829342336,-0.7279610163613569,-0.22070736903027996,-0.05604405346320633,-1.0134982774336043
walking,walking17-2026-07-04_12-53-58,11,6.210477889485815,6.210477889485815,-2.4399373515689033,0.326770110971548,-1.0014453474220724,-0.23389860785311983,0.1345419015428019,-0.9307416298059661
walking,walking17-2026-07-04_12-53-58,11,6.2204860965731985,6.2204860965731985,-2.285592044122552,0.5771905540115078,-1.2166882371879184,-0.22170003610973962,0.30949290057606194,-0.7704260991939635
walking,walking17-2026-07-04_12-53-58,11,6.230494303660582,6.230494303660582,-2.1461213235743313,0.7902540744593451,-1.3924949034460783,-0.17437499492407652,0.4687213035235775,-0.5467508780780975
walking,walking17-2026-07-04_12-53-58,11,6.240502510747966,6.240502510747966,-1.8344215178547554,0.9043408847704275,-1.4751763560907225,-0.09261811403781074,0.5302254723323693,-0.2914360134699898
walking,walking17-2026-07-04_12-53-58,11,6.25051071783535,6.25051071783535,-1.5351186346287813,0.9011363742204402,-1.4285423413036888,0.015671401959928975,0.42995116702040803,-0.048255227512443696
walking,walking17-2026-07-04_12-53-58,11,6.260518924922734,6.260518924922734,-1.4177462377388645,0.8138782061204881,-1.362594216411182,0.15077256758884827,0.2031815385076407,0.15443274369787424
walking,walking17-2026-07-04_12-53-58,11,6.270527132010118,6.270527132010118,-1.352982315608213,0.7081845542326768,-1.3716684954778686,0.2874743079486993,-0.10593079870614537,0.30739869653631896
walking,walking17-2026-07-04_12-53-58,11,6.280535339097502,6.280535339097502,-1.3554130806548217,0.636284214034476,-1.4532071619512164,0.39550304992878516,-0.3878253329303591,0.4145251601482839
walking,walking17-2026-07-04_12-53-58,11,6.290543546184885,6.290543546184885,-1.2613405243926987,0.640941974345802,-1.5629712503231377,0.4477961658879803,-0.5542167786597008,0.4798797663602841
walking,walking17-2026-07-04_12-53-58,11,6.300551753272269,6.300551753272269,-1.0105775357575633,0.7308502119927173,-1.6749748984366792,0.4304151739432429,-0.6078778759924469,0.5029556772062769
walking,walking17-2026-07-04_12-53-58,11,6.310559960359653,6.310559960359653,-0.7326727830034983,0.8576128768464171,-1.7743565247715907,0.34650231957726046,-0.590034207431679,0.4830382270939875
walking,walking17-2026-07-04_12-53-58,11,6.320568167447036,6.320568167447036,-0.5120513457543807,0.9870368876715635,-1.819379339342305,0.2251781414601064,-0.5175586541652671,0.44148847466034713
walking,walking17-2026-07-04_12-53-58,11,6.33057637453442,6.33057637453442,-0.2314897976720236,1.1111643302996197,-1.7866670419152642,0.09224396077914235,-0.3754536948204133,0.39336019198225586
walking,walking17-2026-07-04_12-53-58,11,6.340584581621804,6.340584581621804,0.22394720444758942,1.1759682362319097,-1.6853428096499832,-0.03392117217977492,-0.18991654444473766,0.3337407255410792
walking,walking17-2026-07-04_12-53-58,11,6.3505927887091875,6.3505927887091875,0.7308178014790097,1.2003702661352378,-1.5260240845124193,-0.15088540318803037,-0.02095062430373641,0.2648354433308234
walking,walking17-2026-07-04_12-53-58,11,6.360600995796571,6.360600995796571,1.165805846421075,1.212966692787401,-1.316393803226956,-0.2413472392063698,0.10343921771783357,0.20025984633088845
walking,walking17-2026-07-04_12-53-58,11,6.370609202883955,6.370609202883955,1.5546451300117359,1.1594501315782368,-1.0987810780208729,-0.29894751917337364,0.16651915085845684,0.14482973808397032
walking,walking17-2026-07-04_12-53-58,11,6.380617409971339,6.380617409971339,1.825488856746048,1.026501051482529,-0.9449588600925739,-0.3371657276856572,0.14734812338789188,0.11180347405657141
walking,walking17-2026-07-04_12-53-58,11,6.390625617058723,6.390625617058723,1.9887070214545859,0.9224262689019106,-0.7630703036323248,-0.373193194816432,0.06367990103440861,0.09971332999770713
walking,walking17-2026-07-04_12-53-58,11,6.400633824146107,6.400633824146107,2.09197527255736,0.86903565112176,-0.5520315056796602,-0.4059991819737006,-0.044099974757548684,0.0991249404489017
walking,walking17-2026-07-04_12-53-58,11,6.410642031233491,6.410642031233491,2.135898695992218,0.814865967625575,-0.3146242949998947,-0.4270833877388172,-0.14741893370515644,0.09558905841691274
walking,walking17-2026-07-04_12-53-58,11,6.420650238320874,6.420650238320874,2.1055426519180047,0.7360416529806185,-0.13453305815989508,-0.4368542064839524,-0.20715936052677034,0.07885818332327577
walking,walking17-2026-07-04_12-53-58,11,6.430658445408258,6.430658445408258,2.065336754999736,0.6930774500346832,-0.02710842289175125,-0.43753311528189376,-0.22227905058062675,0.042253113811025436
walking,walking17-2026-07-04_12-53-58,11,6.440666652495642,6.440666652495642,1.9607845990075992,0.6931322172905802,0.017438391247751265,-0.42400087067994857,-0.19500515029697293,-0.014833694167363031
walking,walking17-2026-07-04_12-53-58,11,6.4506748595830254,6.4506748595830254,1.8088682109202792,0.6786818989554904,0.015949102468266536,-0.400620573078594,-0.1524143557927965,-0.08440946634275867
walking,walking17-2026-07-04_12-53-58,11,6.460683066670409,6.460683066670409,1.5939722543248827,0.5884855518159745,-0.02369069879979785,-0.36989196491653276,-0.0906684632874196,-0.14267968558559688
walking,walking17-2026-07-04_12-53-58,11,6.470691273757793,6.470691273757793,1.4193568227625806,0.47996850581792544,-0.07945469204816956,-0.33281103275756424,-0.014416496737432435,-0.1661700814974022
walking,walking17-2026-07-04_12-53-58,11,6.4806994808451766,6.4806994808451766,1.3558606842673562,0.3856974278822923,-0.13319934444140313,-0.29714425825822155,0.05238530746981844,-0.1479618539304868
walking,walking17-2026-07-04_12-53-58,11,6.49070768793256,6.49070768793256,1.3580498982373266,0.2557629577215884,-0.1832591944111688,-0.2763277057383772,0.08327498423192328,-0.09044596206255325
walking,walking17-2026-07-04_12-53-58,11,6.500715895019944,6.500715895019944,1.369247019367858,0.1181475697308537,-0.16720502182441457,-0.2738267009838133,0.07859544374245488,-0.020107910778085256
walking,walking17-2026-07-04_12-53-58,11,6.510724102107328,6.510724102107328,1.393011418025213,0.0006435919850528854,-0.1271050689822829,-0.2747482824993734,0.04253577304978429,0.03816566198137796
walking,walking17-2026-07-04_12-53-58,11,6.520732309194712,6.520732309194712,1.3963685907048293,-0.11062709049040029,-0.1281580540712956,-0.25776015702270444,-0.0072815107322513435,0.07556150121877635
walking,walking17-2026-07-04_12-53-58,11,6.530740516282096,6.530740516282096,1.3380384974496258,-0.22033877906651475,-0.18728921470133417,-0.22296335642354123,-0.040546180626041955,0.09176637975753066
walking,walking17-2026-07-04_12-53-58,11,6.54074872336948,6.54074872336948,1.292139954281318,-0.32209110310021866,-0.26160331613537646,-0.18260434282297924,-0.05917852956029185,0.08513063683359809
walking,walking17-2026-07-04_12-53-58,11,6.550756930456863,6.550756930456863,1.242941861504105,-0.37483198827541236,-0.32476822120596044,-0.15519506373539893,-0.06635235366724206,0.054288897564243745
walking,walking17-2026-07-04_12-53-58,11,6.560765137544247,6.560765137544247,1.0926076238909528,-0.3895902530607813,-0.3714211958905226,-0.1376482391100079,-0.057848247480674624,0.01777073931864314
walking,walking17-2026-07-04_12-53-58,11,6.570773344631631,6.570773344631631,0.9084322880970976,-0.4052950331996143,-0.40109598866850543,-0.12374376940132523,-0.02376547252358941,-0.016997041368686974
walking,walking17-2026-07-04_12-53-58,11,6.5807815517190145,6.5807815517190145,0.7682110408141538,-0.4106618009704364,-0.44629737027939936,-0.1085921186977563,0.011349284781720675,-0.05090283372542494
walking,walking17-2026-07-04_12-53-58,11,6.590789758806398,6.590789758806398,0.5957475544677594,-0.40229311969945786,-0.5054875256929824,-0.0949558158259934,0.058980590332132765,-0.08011119822524383
walking,walking17-2026-07-04_12-53-58,11,6.600797965893782,6.600797965893782,0.4519709229853627,-0.4139038459819378,-0.5430856220642063,-0.08404831506549361,0.11458574587549242,-0.09441246909826533
walking,walking17-2026-07-04_12-53-58,11,6.610806172981166,6.610806172981166,0.3733688644063136,-0.422846519515396,-0.561224913518904,-0.07014179459894271,0.1649807274856534,-0.08869622830015028
walking,walking17-2026-07-04_12-53-58,11,6.620814380068549,6.620814380068549,0.2765229103433478,-0.4051438297741126,-0.5442367937661224,-0.05538574717097819,0.22390857459974434,-0.05856756935651659
