time,seconds_elapsed,z,y,x
1783169658801064700,0.100064697265625,-0.820159912109375,-0.563934326171875,0.0469512939453125
1783169658811012900,0.110012939453125,-0.8099822998046875,-0.59173583984375,0.0496673583984375
1783169658820961800,0.1199619140625,-0.801971435546875,-0.6073455810546875,0.036041259765625
1783169658830940700,0.129940673828125,-0.7950897216796875,-0.595916748046875,0.0005340576171875
1783169658840889600,0.1398896484375,-0.779541015625,-0.5911712646484375,0.0356597900390625
1783169658850838800,0.1498388671875,-0.7737579345703125,-0.5893096923828125,0.005767822265625
1783169658860788000,0.1597880859375,-0.7895965576171875,-0.5502166748046875,-0.021209716796875
1783169658870766800,0.169766845703125,-0.7926483154296875,-0.480987548828125,-0.01715087890625
1783169658880715800,0.1797158203125,-0.7589263916015625,-0.486724853515625,-0.0082550048828125
1783169658890664000,0.189663818359375,-0.7530517578125,-0.559722900390625,0.0094757080078125
1783169658900643800,0.199643798828125,-0.772674560546875,-0.6307373046875,0.01702880859375
1783169658910591700,0.209591796875,-0.7796783447265625,-0.628875732421875,0.024505615234375
1783169658920541000,0.219541015625,-0.8042449951171875,-0.565399169921875,0.0136871337890625
1783169658930489900,0.22948974609375,-0.813690185546875,-0.512786865234375,-0.0080718994140625
1783169658940468700,0.23946875,-0.806640625,-0.523681640625,-0.0193634033203125
1783169658950417700,0.249417724609375,-0.828521728515625,-0.5518646240234375,-0.025543212890625
1783169658960365800,0.25936572265625,-0.8491363525390625,-0.5531005859375,-0.02423095703125
1783169658970345700,0.269345703125,-0.81524658203125,-0.5477447509765625,-0.020355224609375
1783169658980293600,0.279293701171875,-0.7768096923828125,-0.5361328125,-0.023681640625
1783169658990242800,0.289242919921875,-0.756591796875,-0.5097808837890625,-0.0243072509765625
1783169659000191700,0.299191650390625,-0.7440032958984375,-0.4822845458984375,-0.0353546142578125
1783169659010170600,0.309170654296875,-0.75933837890625,-0.44488525390625,-0.04290771484375
1783169659020119600,0.31911962890625,-0.769927978515625,-0.42254638671875,-0.048797607421875
1783169659030069000,0.329069091796875,-0.784454345703125,-0.4253997802734375,-0.07049560546875
1783169659040047900,0.3390478515625,-0.8012237548828125,-0.409637451171875,-0.086151123046875
1783169659049996800,0.348996826171875,-0.8056793212890625,-0.4405517578125,-0.0848541259765625
1783169659059945000,0.358945068359375,-0.8005218505859375,-0.5209808349609375,-0.0670318603515625
1783169659069894000,0.368893798828125,-0.7871856689453125,-0.559600830078125,-0.0291290283203125
1783169659079872800,0.378872802734375,-0.7900543212890625,-0.56884765625,0.0115966796875
1783169659089821700,0.38882177734375,-0.8344879150390625,-0.5716400146484375,0.0310211181640625
1783169659099771000,0.39877099609375,-0.888946533203125,-0.5710601806640625,0.018524169921875
1783169659109749800,0.408749755859375,-0.9010162353515625,-0.544921875,-0.0069580078125
1783169659119698700,0.41869873046875,-0.8838958740234375,-0.509552001953125,-0.016693115234375
1783169659129646800,0.428646728515625,-0.86383056640625,-0.48529052734375,-0.0174713134765625
1783169659139595800,0.438595703125,-0.859039306640625,-0.4766845703125,-0.02301025390625
1783169659149574700,0.44857470703125,-0.8798980712890625,-0.48382568359375,-0.0270843505859375
1783169659159523800,0.45852392578125,-0.9029541015625,-0.485198974609375,-0.0197601318359375
1783169659169472800,0.46847265625,-0.90472412109375,-0.471160888671875,-0.0057830810546875
1783169659179451600,0.47845166015625,-0.9000244140625,-0.459991455078125,0.0040435791015625
1783169659189400600,0.488400634765625,-0.9097747802734375,-0.4561614990234375,-0.0035552978515625
1783169659199349800,0.498349853515625,-0.925262451171875,-0.451019287109375,-0.0415496826171875
1783169659209297700,0.508297607421875,-0.9218902587890625,-0.436431884765625,-0.01904296875
1783169659219277800,0.51827783203125,-0.8618927001953125,-0.460784912109375,0.0780792236328125
1783169659229226000,0.52822607421875,-0.8510589599609375,-0.46905517578125,0.083831787109375
1783169659239175000,0.5381748046875,-0.87432861328125,-0.434844970703125,0.0747528076171875
1783169659249153800,0.54815380859375,-0.8809661865234375,-0.4344329833984375,0.0577850341796875
1783169659259102700,0.558102783203125,-0.8847808837890625,-0.4539794921875,0.052642822265625
1783169659269052000,0.568052001953125,-0.886871337890625,-0.4618988037109375,0.053070068359375
1783169659279030800,0.57803076171875,-0.8871612548828125,-0.4678955078125,0.0387115478515625
1783169659288979700,0.587979736328125,-0.854888916015625,-0.4778594970703125,0.0326080322265625
1783169659298927900,0.597927978515625,-0.813751220703125,-0.477691650390625,0.0393218994140625
1783169659308915700,0.607915771484375,-0.8019561767578125,-0.4727020263671875,0.037353515625
1783169659318894600,0.61789453125,-0.8138580322265625,-0.4722137451171875,0.0399627685546875
1783169659328843500,0.627843505859375,-0.82464599609375,-0.478515625,0.037017822265625
1783169659338792400,0.63779248046875,-0.8397216796875,-0.4850006103515625,0.0272216796875
1783169659348771600,0.647771484375,-0.8406524658203125,-0.4833221435546875,0.0252838134765625
1783169659358720800,0.657720703125,-0.83770751953125,-0.4752960205078125,0.027862548828125
1783169659368669700,0.667669677734375,-0.844696044921875,-0.477996826171875,0.0284423828125
1783169659378617900,0.677617919921875,-0.8511199951171875,-0.4847869873046875,0.0321197509765625
1783169659388597800,0.68759765625,-0.8506927490234375,-0.48870849609375,0.0336456298828125
1783169659398545700,0.697545654296875,-0.845001220703125,-0.489410400390625,0.029937744140625
1783169659408494600,0.70749462890625,-0.845489501953125,-0.492462158203125,0.0261688232421875
1783169659418473700,0.7174736328125,-0.855255126953125,-0.4969635009765625,0.022735595703125
1783169659428422700,0.727422607421875,-0.85614013671875,-0.4951934814453125,0.0181732177734375
1783169659438371600,0.73737158203125,-0.8566131591796875,-0.49267578125,0.0176239013671875
1783169659448320500,0.747320556640625,-0.861480712890625,-0.4945220947265625,0.0189971923828125
1783169659458299600,0.757299560546875,-0.86376953125,-0.4951934814453125,0.0200347900390625
1783169659468247600,0.76724755859375,-0.865814208984375,-0.493194580078125,0.018524169921875
1783169659478196700,0.77719677734375,-0.8733062744140625,-0.49114990234375,0.0133209228515625
1783169659488175600,0.787175537109375,-0.873565673828125,-0.488677978515625,0.0088653564453125
1783169659498124500,0.79712451171875,-0.8708343505859375,-0.4842529296875,0.0024871826171875
1783169659508073500,0.807073486328125,-0.87164306640625,-0.48138427734375,-0.0046539306640625
1783169659518022700,0.817022705078125,-0.8767547607421875,-0.4862823486328125,-0.0077667236328125
1783169659528001800,0.827001708984375,-0.878387451171875,-0.489837646484375,-0.009918212890625
1783169659537950700,0.83695068359375,-0.8765106201171875,-0.489593505859375,-0.01177978515625
1783169659547899000,0.84689892578125,-0.8713836669921875,-0.493438720703125,-0.0115814208984375
1783169659557878800,0.856878662109375,-0.8680877685546875,-0.4999847412109375,-0.0133514404296875
1783169659567826700,0.86682666015625,-0.86700439453125,-0.501953125,-0.01263427734375
1783169659577775600,0.876775634765625,-0.86712646484375,-0.50006103515625,-0.0082855224609375
1783169659587724800,0.886724853515625,-0.86962890625,-0.5009918212890625,-0.0037994384765625
1783169659597703700,0.89670361328125,-0.87982177734375,-0.498992919921875,0.00189208984375
1783169659607652600,0.906652587890625,-0.891998291015625,-0.495849609375,0.0099334716796875
1783169659617601500,0.9166015625,-0.9046173095703125,-0.4974517822265625,0.018157958984375
1783169659627580700,0.92658056640625,-0.917510986328125,-0.498016357421875,0.027252197265625
1783169659637528600,0.936528564453125,-0.9328460693359375,-0.496002197265625,0.03314208984375
1783169659647477500,0.9464775390625,-0.94537353515625,-0.4949493408203125,0.0373687744140625
1783169659657426700,0.9564267578125,-0.952423095703125,-0.4902496337890625,0.0382843017578125
1783169659667405600,0.966405517578125,-0.9669036865234375,-0.4817962646484375,0.0373077392578125
1783169659677354500,0.9763544921875,-0.9853668212890625,-0.4734649658203125,0.0332183837890625
1783169659687303700,0.9863037109375,-0.9990386962890625,-0.464202880859375,0.03009033203125
1783169659697282800,0.99628271484375,-1.0040435791015625,-0.4508209228515625,0.02850341796875
