activity,window_id,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
still,19,9.241008012232466,9.241008012232466,0.13626500723161653,0.003851075822644748,0.0020934379012326966,-3.3272306670340045e-05,-2.6373768644929735e-05,-0.0003554326829646029
still,19,9.251014686174008,9.251014686174008,0.1410438489303191,-0.0006872673797349458,0.0008436691432884807,-0.0004510373238484542,-0.00021155760266090528,8.202710656931944e-05
still,19,9.261021360115551,9.261021360115551,0.14558729305536247,0.0016032698771448499,-0.0036484852563363856,-5.885895675354939e-05,-0.0011791222660971913,-0.0005593180766446777
still,19,9.271028034057094,9.271028034057094,0.14613116578068894,0.00542639722311524,-0.003085752327605212,0.0003939173787803216,-0.0016608561579131685,-0.000984662341104593
still,19,9.281034707998638,9.281034707998638,0.14319197653879584,0.0002189055090161627,0.0013466426287661007,2.0594956132352464e-05,0.0005617837653180966,-0.0006552036327041623
still,19,9.29104138194018,9.29104138194018,0.14056144526855263,0.004343125390714701,0.005695250836446094,-9.279807453134177e-05,0.0005575377778852836,0.0004065042503222152
still,19,9.301048055881724,9.301048055881724,0.14047939826507505,0.010346042742216037,0.0040219073053550615,0.00028082282996380473,-0.00019467846806515672,7.779335782638651e-05
still,19,9.311054729823267,9.311054729823267,0.13964482150199112,0.009290464612193013,0.0031328315235893485,0.00027594414784546544,-0.0009281053800525754,5.731287349988658e-05
still,19,9.32106140376481,9.32106140376481,0.13666896792899463,0.004006398982456419,-0.003355213346854528,-0.0013152499744465088,-0.00028640782739569105,-0.00012050662713215896
still,19,9.331068077706353,9.331068077706353,0.1347248219880282,0.001957083891611072,0.001496263335663342,-0.00033563933389104653,-0.0006752209058782036,0.0005509134046517629
still,19,9.341074751647897,9.341074751647897,0.12961732874343085,0.00533551954743383,0.0020795639293713954,-0.00019269773324716495,0.001236660624009022,0.00024196774118122224
still,19,9.351081425589438,9.351081425589438,0.13345278615506284,0.004621532987429614,-0.002390942586397816,-0.0007649614679586759,7.003618250532107e-05,-0.0006715602231155016
still,19,9.361088099530981,9.361088099530981,0.13861305518975373,-0.0006323197248790115,-0.00919374317098683,-0.0006078855363095962,-0.0020988534553008126,-7.652735132134339e-06
still,19,9.371094773472525,9.371094773472525,0.13168944183622533,0.0041404482330698105,-0.007397123288661144,1.9082603574945684e-05,-0.0015353717845761016,0.0008118142843478841
still,19,9.381101447414068,9.381101447414068,0.13617175837970924,0.010873909607052324,0.0025309422872616307,0.0006182315706053748,-0.0002894891110791877,0.0011476939319152975
