activity,window_id,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
still,8,4.507851237882618,4.507851237882618,0.13466120858892808,-0.001854286491485477,0.004865826092448776,-0.0010937124274618321,-0.0005801210793405725,-0.0005187443905836487
still,8,4.517857911824161,4.517857911824161,0.13218926557920355,-0.00380453796725487,0.007625754388004449,-0.001326836061918225,-9.527950610765273e-05,0.0008640472817030512
still,8,4.5278645857657045,4.5278645857657045,0.1329056168135724,0.002338250688726831,0.004942887304801236,0.000920898249008244,-0.0018444243439402397,0.0009922843824659738
still,8,4.537871259707248,4.537871259707248,0.14123905791153604,0.001883193981406117,0.00021517014549113234,0.0009131050217095498,-0.0017176675687042807,0.00016770770357810242
still,8,4.54787793364879,4.54787793364879,0.13488767804445384,-0.007378200236695598,0.0023435669430350433,0.0011758070219012257,0.0015637852790229571,-0.001786003253889302
still,8,4.557884607590333,4.557884607590333,0.13403465314233756,0.0010300073695247098,0.006377769359295543,0.0010809976450984618,0.003397706022612235,-0.0018257165924745135
still,8,4.567891281531876,4.567891281531876,0.13471590616503307,0.007322440184167794,0.004973542265639473,-0.00078320020289592,-0.0020116942868670887,-0.0007657670079480572
still,8,4.57789795547342,4.57789795547342,0.13561914946752684,0.004509325315499944,-0.001046095163855218,-0.00015638638765957166,-0.003702535583992558,0.0007983840088035792
still,8,4.587904629414963,4.587904629414963,0.13593703611851696,0.0019561463531528943,0.002203651240807974,0.0015707278033465946,-0.0010315597849726156,9.514604967640882e-05
still,8,4.597911303356505,4.597911303356505,0.13928611687371525,-0.00022165629968054512,0.00210418850351104,0.00033229570462350877,0.00020212020272689774,-0.0002780676833251524
still,8,4.607917977298048,4.607917977298048,0.13369264290056748,-0.003994873512931518,0.0023817746628793436,-0.0002643645140380494,0.0011317399281548614,0.000900233501195024
still,8,4.6179246512395915,4.6179246512395915,0.12719254221642443,-0.0017799464387953908,0.006686432036680919,-0.0005358697948104241,-0.0017056387362391744,0.0005460564991729078
still,8,4.627931325181135,4.627931325181135,0.13433899206365044,0.0027365024070376003,0.008070742928990108,0.0009015357795917675,-0.0026293257632575705,0.00013259006723981002
still,8,4.637937999122678,4.637937999122678,0.14155766065591985,0.001827477199641854,0.006132616593226862,0.0012034118598489344,-0.00046536449786489906,0.00046431996868568823
still,8,4.64794467306422,4.64794467306422,0.13971356024803677,-0.0011374253719722105,0.006046980238061806,-0.00011116327041727845,8.953236218203978e-05,-0.0002253665864808423
