activity,session,window_id,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
still,still19-2026-07-04_12-44-57,7,4.0077092397644245,4.0077092397644245,0.12109396387258668,0.0016981468781875346,-0.0004437597602535634,0.0013039622431563623,-0.0001664683660897127,-0.00014090077618281855
still,still19-2026-07-04_12-44-57,7,4.017717259325671,4.017717259325671,0.13384675878629484,0.005776701159099111,-0.0026499029063763503,8.320558871497156e-05,-0.00086141948758795,0.00027029696642856825
still,still19-2026-07-04_12-44-57,7,4.027725278886918,4.027725278886918,0.12959863871225002,0.007237341908902994,-0.0020559895566354815,-0.0017083622705984115,0.0021397013595130287,-0.0011030479637528649
still,still19-2026-07-04_12-44-57,7,4.037733298448165,4.037733298448165,0.11506787525575332,0.007794621218389711,-0.00874219672982432,0.0007757058840934881,0.001314211265114168,-0.0001860892684104813
still,still19-2026-07-04_12-44-57,7,4.047741318009412,4.047741318009412,0.11576356479783137,0.0076221265095137245,-0.001343648901628254,1.7332980660466355e-06,-0.00011109187585315932,0.00027670581498541203
still,still19-2026-07-04_12-44-57,7,4.057749337570659,4.057749337570659,0.1242237876231879,0.005395300067789703,0.0042738050152843,-0.0002373430005996978,-0.00012207019134850665,-0.001311783407979474
still,still19-2026-07-04_12-44-57,7,4.067757357131905,4.067757357131905,0.1258321262131838,0.006587385301781574,0.0022643416507344962,0.0010343393620550834,-0.00014961200029514756,-0.0008712819944579387
still,still19-2026-07-04_12-44-57,7,4.0777653766931525,4.0777653766931525,0.12703603212855122,0.002800331159557404,0.004436291054972081,0.0002165920168625253,2.243989575306129e-05,-0.0008180222060347686
still,still19-2026-07-04_12-44-57,7,4.0877733962543985,4.0877733962543985,0.12550989314237915,0.0019824842406611864,-0.002378744469836401,0.0010688759797251091,-0.0002393245579384106,-4.994179239520605e-06
still,still19-2026-07-04_12-44-57,7,4.097781415815646,4.097781415815646,0.1238518232362573,-0.0017250318779489801,-0.005036426830197921,0.00019892236529463366,3.153191528538628e-05,0.000514378804283571
still,still19-2026-07-04_12-44-57,7,4.107789435376892,4.107789435376892,0.12336046691565385,0.002130547456391763,0.0023422744290048517,0.00011809501427405034,-0.0017567023528419561,0.0023621140176883137
still,still19-2026-07-04_12-44-57,7,4.11779745493814,4.11779745493814,0.12802049550339303,0.010287010300324587,0.0030136793891933325,-3.940565664596073e-05,0.000996073787972748,0.00048190187468398525
