activity,session,window_id,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
still,still-2026-06-28_17-26-21,5,3.006850146651166,3.006850146651166,0.1302331241980831,0.004601337079460123,0.0054175805082946355,-0.00036853599919617645,0.00046941335033692333,-0.001638077223840963
still,still-2026-06-28_17-26-21,5,3.016856820592709,3.016856820592709,0.13855798734360883,0.004924074594586612,0.004626868570224872,4.524042415740787e-05,-0.0005442193695312859,-0.0010466911025973896
still,still-2026-06-28_17-26-21,5,3.0268634945342523,3.0268634945342523,0.1406789182859799,0.005123195947775554,0.009578632741390642,-0.000820464750752951,-0.0008452310228254485,-0.0006845216937570357
still,still-2026-06-28_17-26-21,5,3.036870168475795,3.036870168475795,0.13206977734692318,0.007969198012939724,0.008965105238724874,-0.0008457159053240592,-0.0022995988047396546,0.00034678154607894324
still,still-2026-06-28_17-26-21,5,3.0468768424173382,3.0468768424173382,0.12723757087860346,0.009384688904238676,0.004857230568676584,-0.00012449102713101554,-0.0030473651667264428,0.001132649982999068
still,still-2026-06-28_17-26-21,5,3.056883516358881,3.056883516358881,0.12764383062467316,0.002716201392576909,0.0062922181148101835,0.0008268413412851556,0.001211135098729014,-2.581820295960262e-06
still,still-2026-06-28_17-26-21,5,3.066890190300424,3.066890190300424,0.12945868158278162,-0.00032739734973320474,0.009828177569128184,-4.436933499035853e-06,0.00202651373087409,-0.0015586837010483992
still,still-2026-06-28_17-26-21,5,3.0768968642419674,3.0768968642419674,0.13521654298198635,0.001427828803341837,0.010573124933342896,-0.00118540769564786,0.0008218224894152117,-0.0014135959724725874
still,still-2026-06-28_17-26-21,5,3.08690353818351,3.08690353818351,0.1389196572600496,0.0002879382911331168,0.008954802658466644,-0.0017231773309679202,-0.001318627608482993,-0.000655828825215919
still,still-2026-06-28_17-26-21,5,3.0969102121250534,3.0969102121250534,0.1359237366763475,0.0022492387032847154,0.007956683348884691,-0.0008722764164114827,-0.0016893110975760173,6.410995850748727e-05
