activity,session,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
jumping,jumping15-2026-07-04_12-58-51,1.002035868018839,1.002035868018839,13.210704086581586,0.8072181582362973,0.4965353535555863,-0.3446542242923512,-0.46336096432528007,0.6801757077793147
jumping,jumping15-2026-07-04_12-58-51,1.0120376572239538,1.0120376572239538,13.546896890624286,1.034664632680622,0.8815372620301036,-0.40357040545754846,-0.40498831112088673,0.4771692908960089
jumping,jumping15-2026-07-04_12-58-51,1.0220394464290683,1.0220394464290683,13.669615137824952,1.2770577314959872,1.276996024989256,-0.4479658140123325,-0.38896636536336776,0.22532485947540282
jumping,jumping15-2026-07-04_12-58-51,1.032041235634183,1.032041235634183,13.625213742267823,1.3859578292203047,1.5751664774074334,-0.498621133177398,-0.42960605850659284,-0.04472072294763409
jumping,jumping15-2026-07-04_12-58-51,1.0420430248392976,1.0420430248392976,13.360637725189463,1.5014122174961695,1.7492630118298385,-0.5596230301758031,-0.478992707637958,-0.31072370910611213
jumping,jumping15-2026-07-04_12-58-51,1.0520448140444123,1.0520448140444123,12.950694843006382,1.657534593604617,1.820314180694101,-0.6103362287831553,-0.4989545552089567,-0.5576984813936995
jumping,jumping15-2026-07-04_12-58-51,1.062046603249527,1.062046603249527,12.419934559612207,1.779482786828305,1.83126746117427,-0.6529533821733434,-0.48928910777545304,-0.7906519608582111
jumping,jumping15-2026-07-04_12-58-51,1.0720483924546416,1.0720483924546416,11.774508762080695,1.9150922723886308,1.7935682232241408,-0.6907168036522012,-0.4553534642958422,-1.0128543485355497
jumping,jumping15-2026-07-04_12-58-51,1.0820501816597563,1.0820501816597563,11.14173291263733,2.1162758110290953,1.7155011985504294,-0.6764368817919482,-0.4061369390604859,-1.2057470226297056
jumping,jumping15-2026-07-04_12-58-51,1.0920519708648708,1.0920519708648708,10.509749588072461,2.2416029872334486,1.6300539552244862,-0.586747762896271,-0.35826189666881136,-1.3496332199516363
jumping,jumping15-2026-07-04_12-58-51,1.1020537600699856,1.1020537600699856,9.852990062085661,2.199115903103282,1.5018974448273452,-0.4637435302413695,-0.32329345016860017,-1.434823518844526
jumping,jumping15-2026-07-04_12-58-51,1.1120555492751,1.1120555492751,9.184753078056776,2.107278422873875,1.4159167454544295,-0.35868197373323796,-0.3109273848439321,-1.4405527243727532
jumping,jumping15-2026-07-04_12-58-51,1.1220573384802148,1.1220573384802148,8.530944662850754,2.02308360648374,1.2914957714931394,-0.27668622956930533,-0.2807983802366878,-1.3434225937072952
jumping,jumping15-2026-07-04_12-58-51,1.1320591276853293,1.1320591276853293,7.973337290694399,1.8945894122790523,1.0740333681212757,-0.19826073048996343,-0.21604076341719863,-1.1490371372786121
jumping,jumping15-2026-07-04_12-58-51,1.142060916890444,1.142060916890444,7.466795909739733,1.7313293643298122,0.7975374538372347,-0.11749105883650098,-0.1406054119268232,-0.8879018745390106
