activity,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
jumping,1.003825782737151,1.003825782737151,-11.010178992857753,-3.4578198876010675,1.2077326557837722,-0.6437014626375278,1.1376931971850488,-0.8792424930223914
jumping,1.013832082887188,1.013832082887188,-11.212496220121453,-3.7156497012154612,1.1375370931432587,-0.44921682052278317,1.3829967252289201,-0.8625852314152896
jumping,1.023838383037225,1.023838383037225,-11.532368953561887,-4.0317083096887965,1.4577523090522169,-0.26214078219228626,1.3709040041545992,-0.8137352901149413
jumping,1.033844683187262,1.033844683187262,-11.804192527987357,-4.31578749640173,2.058412921731179,-0.12090659095914719,1.1558854423941936,-0.6923792787976938
jumping,1.043850983337299,1.043850983337299,-11.313861908621007,-4.504797226757421,2.587626956969743,-0.028610839906805977,0.7386703570053248,-0.5037170665224922
jumping,1.053857283487336,1.053857283487336,-10.582064304673544,-4.5115214402905535,2.809894677276245,0.0058650818196402926,0.05444096236077428,-0.33510328099004427
jumping,1.063863583637373,1.063863583637373,-10.110226305743357,-4.3239492529114605,2.621510661675366,-0.04093847262909972,-0.7575152287944259,-0.288395898555029
jumping,1.07386988378741,1.07386988378741,-9.654219066871393,-4.047696415615773,2.1739935860722244,-0.16500167329339077,-1.3512687430057284,-0.4038929034495122
jumping,1.0838761839374471,1.0838761839374471,-8.755846627153115,-3.6939869128134086,1.5139443307657505,-0.3079850590741339,-1.5252194666541579,-0.634952082817705
jumping,1.0938824840874841,1.0938824840874841,-7.337855787140917,-3.140312045500192,0.5774700049737038,-0.4133758582860847,-1.36004889943655,-0.9048264613612622
jumping,1.1038887842375211,1.1038887842375211,-5.734210030625331,-2.4668045164543395,-0.3788795219555989,-0.45265393679792953,-0.9775000176238252,-1.1315717852926142
jumping,1.1138950843875581,1.1138950843875581,-3.938846728690822,-1.9305219422669309,-1.1011855143939173,-0.40920621584210193,-0.4396372826150064,-1.2300370942610224
jumping,1.1239013845375951,1.1239013845375951,-1.7968906713761392,-1.566287646082945,-1.6269210416489879,-0.31146929629316844,0.12768641513990564,-1.175281060011199
jumping,1.1339076846876321,1.1339076846876321,0.322296410230391,-1.2585817158822294,-1.9637133996684017,-0.20542791247792924,0.5501245735951409,-1.0048968682336543
jumping,1.1439139848376692,1.1439139848376692,2.0108375754258754,-1.0831299137071198,-2.0091460867856914,-0.13141000266932243,0.7212326877882229,-0.780868124632823
jumping,1.1539202849877062,1.1539202849877062,3.231762543345953,-1.0506440601001708,-1.802247127846306,-0.10934420955466957,0.6407703111910519,-0.562196193238362
jumping,1.1639265851377432,1.1639265851377432,4.10919913828598,-1.0509376329670042,-1.5231354691096195,-0.12714529218706408,0.38828757403656844,-0.38609171926951846
jumping,1.1739328852877802,1.1739328852877802,4.797125049628436,-1.0355158229924628,-1.3044514776142564,-0.15989946022647508,0.059510015089788065,-0.2759398345283794
jumping,1.1839391854378172,1.1839391854378172,5.322949787309277,-0.9424992359608747,-1.1880187241798172,-0.1871412890258063,-0.29292592755736485,-0.25512128714517357
jumping,1.1939454855878542,1.1939454855878542,5.587240780240922,-0.7612433164761739,-1.1143123809452216,-0.18547389801737627,-0.6156586099142489,-0.3194099592698715
jumping,1.2039517857378912,1.2039517857378912,5.767851069266171,-0.5718297726254703,-1.0570514419264458,-0.10922015209807283,-0.8365147090845434,-0.41200943680378
jumping,1.2139580858879282,1.2139580858879282,6.104742687102781,-0.46798850901259054,-1.1250190664549506,0.09319354392100372,-0.9304445305719702,-0.4470637844150456
jumping,1.2239643860379652,1.2239643860379652,6.484953294374404,-0.5049180787002705,-1.3770617573897797,0.4143043650492477,-0.9559919998523544,-0.36058006937065723
jumping,1.2339706861880022,1.2339706861880022,6.727300167493229,-0.5037466055795006,-1.671713644924838,0.7543686946652998,-0.9887347633586164,-0.14432997769871372
jumping,1.2439769863380392,1.2439769863380392,6.841346555390588,-0.20426590876322834,-1.610209004683092,0.9929707355657029,-1.0571771420041773,0.16094013467867335
jumping,1.2539832864880762,1.2539832864880762,6.78292335742848,0.21048407546241205,-1.1408578793001034,1.082502289113712,-1.127689405257983,0.5125918195493616
jumping,1.2639895866381132,1.2639895866381132,6.705757828954709,0.5002701603609433,-0.625844489918463,1.0436640660260232,-1.1208914763462654,0.8950878334226909
jumping,1.2739958867881502,1.2739958867881502,6.9326446410034706,0.6990223451579798,-0.40120668676901755,0.9064646159146423,-1.0274114319100007,1.282268178711369
jumping,1.2840021869381872,1.2840021869381872,7.319011083590212,0.937803384886502,-0.4515915114411715,0.705542039530965,-0.9174583470620752,1.606700492463256
jumping,1.2940084870882242,1.2940084870882242,7.51633461618474,1.250899407804918,-0.5753183671215601,0.49205333765778814,-0.8559368779444444,1.8035381510112003
