activity,session,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
still,still-2026-06-28_17-26-21,1.0055153583425624,1.0055153583425624,0.1376203853072823,-0.0017039955396727742,0.006058785097541845,-0.000719415078730709,-0.0008498648475077735,0.0004923493518178815
still,still-2026-06-28_17-26-21,1.0155220322841054,1.0155220322841054,0.1352494124769291,2.5222595201111146e-05,0.002636189551128866,-6.766502016161409e-05,-0.00019091771590994924,0.0005914333178536617
still,still-2026-06-28_17-26-21,1.0255287062256484,1.0255287062256484,0.1357105210114966,0.0074834944877969125,0.00662866536698398,0.001586182472748319,0.001772308489388553,0.0007666607829353877
still,still-2026-06-28_17-26-21,1.0355353801671914,1.0355353801671914,0.14099177709254945,0.011097646859132042,0.004796411577623114,0.0011763989542340502,0.0010006224640465532,-3.067958553472274e-05
still,still-2026-06-28_17-26-21,1.0455420541087344,1.0455420541087344,0.13851284061237076,0.012667141212144736,0.0037451821390057,-0.00043117911825255343,-0.001279362536052581,-0.0010035046225505943
still,still-2026-06-28_17-26-21,1.0555487280502776,1.0555487280502776,0.1414638708784307,0.014049305379003917,0.006314958635845011,0.00016725068857978382,-0.0013828595210705111,0.0007424890503849278
still,still-2026-06-28_17-26-21,1.0655554019918205,1.0655554019918205,0.1511613707855044,0.010327378596986332,0.009957596831597304,-0.0007178441453828748,-0.0005202863286667559,0.00037115840368073566
still,still-2026-06-28_17-26-21,1.0755620759333635,1.0755620759333635,0.14749250874871303,0.001951984884449402,0.011611686778413012,0.00021729778941211508,0.0003405681552022912,-0.00020595648363563607
still,still-2026-06-28_17-26-21,1.0855687498749065,1.0855687498749065,0.13655011845830559,7.049291819073104e-05,0.014380380979165901,0.0013111546451647004,0.0012010919749779218,0.00013918061496601136
still,still-2026-06-28_17-26-21,1.0955754238164495,1.0955754238164495,0.13589629646460652,0.002075133994770267,0.008953272389739607,5.057216292099747e-05,0.0010967513075930205,0.00018612176075055422
still,still-2026-06-28_17-26-21,1.1055820977579927,1.1055820977579927,0.1433011111210227,-0.004356270413917826,0.0014699179778686752,9.059932291917438e-05,-3.499242225182703e-05,0.0005485894090377034
still,still-2026-06-28_17-26-21,1.1155887716995356,1.1155887716995356,0.14474723298822317,-0.0013887273521615605,-0.0011055344789555747,0.0004595288850603793,0.0002157013938077167,0.0004953788608939314
still,still-2026-06-28_17-26-21,1.1255954456410786,1.1255954456410786,0.1402214868338548,0.0030787462194949225,-0.00013744873708574148,0.00017603631074428457,-7.401480498939823e-05,0.0005083245656732677
still,still-2026-06-28_17-26-21,1.1356021195826216,1.1356021195826216,0.14194197290954352,0.0037248280771029372,0.004901912571265356,-8.343660341700304e-05,-0.0009389656443586205,0.0004812807421627751
still,still-2026-06-28_17-26-21,1.1456087935241646,1.1456087935241646,0.14236123755361577,0.005869822394948626,0.007229810774210151,-0.00034206397410529944,-0.0003558369255071433,-4.378469066398764e-06
still,still-2026-06-28_17-26-21,1.1556154674657075,1.1556154674657075,0.14453479632503222,0.003638858546960411,0.005125603290227076,0.00024013453108895992,0.0004561457360808657,-0.0010504628651128772
still,still-2026-06-28_17-26-21,1.1656221414072507,1.1656221414072507,0.1430272719544553,0.0008045829898728216,0.0012456073182733856,0.0007224900544274508,-0.00017042754383510316,-0.001399670957566771
still,still-2026-06-28_17-26-21,1.1756288153487937,1.1756288153487937,0.13706069451772657,-0.0005788200299751414,0.00408710954045019,0.0011454461627373547,-0.00045859788778927833,-0.0017443906940855555
still,still-2026-06-28_17-26-21,1.1856354892903367,1.1856354892903367,0.14125590699420865,-0.0038702561117131733,0.004477861181253966,0.0011940577771345317,0.0007035360909724087,-0.0013985785246470495
still,still-2026-06-28_17-26-21,1.1956421632318797,1.1956421632318797,0.14406288593875488,-0.0042007250398744984,0.002699257761764235,0.0005175023552287021,-0.0002313934127695608,0.0004809489280744876
still,still-2026-06-28_17-26-21,1.2056488371734226,1.2056488371734226,0.14255369457328781,-0.0009584753249343896,0.0009225457080875967,-8.65955590688891e-05,-0.0015107152681536505,0.0015793020733043108
still,still-2026-06-28_17-26-21,1.2156555111149658,1.2156555111149658,0.1414213106105286,-0.0016824284700270949,-0.0009912413855123648,-0.00039224452645734,-0.0019073990038083774,0.001495964479444335
still,still-2026-06-28_17-26-21,1.2256621850565088,1.2256621850565088,0.13703172560748544,-0.005284534334501136,-0.001440100675215669,0.0003729748426891625,-0.0009963256052526205,0.000623295765547116
still,still-2026-06-28_17-26-21,1.2356688589980518,1.2356688589980518,0.13272658369678264,-0.003334977010174933,0.0018165645807700415,0.0006973329155345405,0.0009150048385587783,0.00018903987771362596
still,still-2026-06-28_17-26-21,1.2456755329395948,1.2456755329395948,0.1356850535064595,0.00172470714505023,0.005057203163302335,0.000581723747806165,0.0011342133017607746,0.0006816840047615371
still,still-2026-06-28_17-26-21,1.2556822068811377,1.2556822068811377,0.14035114385938774,0.0034438752369486537,0.004702794081929672,0.0008015848362573366,0.00038966686822585167,-0.001154863442889456
still,still-2026-06-28_17-26-21,1.2656888808226807,1.2656888808226807,0.1414796010074801,0.0033155235462463974,0.008613861754218397,0.00047430927660821633,-0.0003433942340591252,-0.0010657207070262006
still,still-2026-06-28_17-26-21,1.275695554764224,1.275695554764224,0.13975260487502508,0.006463913671788661,0.008924394291181078,0.00011297565885391824,0.0005220950340060912,-0.0007925869447982207
still,still-2026-06-28_17-26-21,1.285702228705767,1.285702228705767,0.13826100638527145,0.006104674507924535,0.007280688400935462,-0.0008071186749213249,0.0003261867171213983,-0.0015664851498688318
still,still-2026-06-28_17-26-21,1.2957089026473099,1.2957089026473099,0.14160139006488348,0.002937193169069369,0.004827836743110635,0.0002965669571869929,-0.00026787605195576126,-0.0008772149584502407
still,still-2026-06-28_17-26-21,1.3057155765888528,1.3057155765888528,0.14267276580709423,0.005897265496140577,0.0032004822298027725,5.792693619895953e-05,-0.000997249168646417,-0.0002404649224137171
still,still-2026-06-28_17-26-21,1.3157222505303958,1.3157222505303958,0.143756503103968,0.002502646559552721,0.003425474523745041,-0.0002002495685354492,-0.00016955749846644117,-0.0012421845652561291
still,still-2026-06-28_17-26-21,1.3257289244719388,1.3257289244719388,0.1440637868597002,-0.0024327648577559024,0.005391737174554651,0.0006318985296827202,0.001263920327536246,-0.0014093029002857044
still,still-2026-06-28_17-26-21,1.335735598413482,1.335735598413482,0.13991837867729306,0.0011898264613090376,0.008788409009236739,0.0007035052010691797,0.0012537411463652826,5.508092120268856e-05
still,still-2026-06-28_17-26-21,1.345742272355025,1.345742272355025,0.1359573304654882,0.00625696344697064,0.007667225213140881,-1.1815003677697342e-05,-0.0008129015746729238,-0.00021436782967201244
still,still-2026-06-28_17-26-21,1.355748946296568,1.355748946296568,0.1354754449969566,0.003166529158206215,0.00678911066242757,-6.288672643737581e-05,-0.0017856446563156016,-0.000825201966091294
still,still-2026-06-28_17-26-21,1.365755620238111,1.365755620238111,0.1377374677756395,0.0009887270072444425,0.004428646327097821,-0.0007929287985233755,-0.001585479063649318,0.0005413148378949148
still,still-2026-06-28_17-26-21,1.375762294179654,1.375762294179654,0.13835153996330532,-0.00028824451733438974,-0.00141538162034642,-0.0008804552554518928,-0.00023943924237012715,0.000758480055541724
still,still-2026-06-28_17-26-21,1.385768968121197,1.385768968121197,0.13832916417233784,0.0004560041863524767,-0.0021080166094787204,-0.0011696459456683858,-0.0005110725942517409,-0.00046577507430218244
still,still-2026-06-28_17-26-21,1.39577564206274,1.39577564206274,0.14256698822430552,-0.0011758637997329475,-0.0023896593495310197,-0.0008208096814663785,-0.00028638818798299207,-0.0002675159408620381
still,still-2026-06-28_17-26-21,1.405782316004283,1.405782316004283,0.1426193928252534,0.00391972517955257,-0.005395237030145271,-0.0006034001085892076,-0.0006445818880526495,0.0002125489546879269
still,still-2026-06-28_17-26-21,1.415788989945826,1.415788989945826,0.1406379002663205,0.00583539462979445,-0.003991485750596777,0.00020615172381253932,-0.0006305702655225707,-0.0017062196472740815
still,still-2026-06-28_17-26-21,1.425795663887369,1.425795663887369,0.14015995182086868,0.0014336735002523754,-0.003997084412469611,0.0006301218292919454,0.0005561682266218706,-0.001053421153445667
still,still-2026-06-28_17-26-21,1.435802337828912,1.435802337828912,0.1412128138000191,0.003132087057763641,-0.001017319061241211,0.00044716181197998326,0.0006836603245226436,0.000864673065564304
still,still-2026-06-28_17-26-21,1.4458090117704552,1.4458090117704552,0.13840761778434876,0.0019462369040831656,0.004459976242512084,-0.00010624572902316501,-6.197160965448398e-05,0.0006934418385357184
still,still-2026-06-28_17-26-21,1.4558156857119982,1.4558156857119982,0.13159967217848137,0.004112563464393862,0.000525990260557648,-0.000683188045166731,0.000294195333330103,0.000681494230051372
still,still-2026-06-28_17-26-21,1.4658223596535411,1.4658223596535411,0.1376904420732317,0.008666782420893837,-0.0036868111647513696,0.0002634603392523408,0.0010916482250763271,0.000419267497426744
still,still-2026-06-28_17-26-21,1.475829033595084,1.475829033595084,0.14338996066182194,0.009689782612989917,-0.0036277721427511365,0.00045486058080871527,0.000330854489097527,-0.000992972782795744
still,still-2026-06-28_17-26-21,1.485835707536627,1.485835707536627,0.14270817467680008,0.001522744485959104,0.0036948257842814958,0.0002937577783443944,0.0010705115480312821,-0.00040137803630282986
still,still-2026-06-28_17-26-21,1.4958423814781703,1.4958423814781703,0.13917584537323477,0.00216400552147041,0.008173318052253535,-0.0008682945723195682,-0.0003396581854958349,0.00012591692100012453
