activity,timestamp,seconds_elapsed,z_accel,y_accel,x_accel,z_gyro,y_gyro,x_gyro
walking,2.5600376232782045,2.5600376232782045,-1.3148483178185515,0.892107091993184,-0.3066066307143984,0.02747107644780982,0.019599544426072413,0.24487660865322175
walking,2.570038170855978,2.570038170855978,-1.1023702223577079,0.8306796924345681,-0.36431197986443636,0.04780601551796099,0.040033292181398776,0.32266628504462863
walking,2.5800387184337517,2.5800387184337517,-0.8456818715047291,0.5673580396650303,-0.16796308982074104,0.023082388483879033,-0.0440488609821253,0.36974505172513433
walking,2.5900392660115252,2.5900392660115252,-0.7839986593002073,0.3074897200771392,0.07542673497048306,-0.02565880657843303,-0.1802424610655747,0.3715547679548934
walking,2.600039813589299,2.600039813589299,-0.86929629155207,0.2230017109434988,0.15108263458678264,-0.07304382697416073,-0.2810557299899417,0.3390592214094412
walking,2.6100403611670724,2.6100403611670724,-0.871114279746969,0.15702805937436398,0.10953654799881977,-0.11868705451703425,-0.32365640658134187,0.2799602759746817
walking,2.6200409087448464,2.6200409087448464,-0.8847987084396187,0.043237965613844756,0.04119841641698306,-0.17357629370970454,-0.33836361397583253,0.1848875876502538
walking,2.63004145632262,2.63004145632262,-1.0340107680339836,0.07186097421231918,-0.052571451808594113,-0.22915922583799897,-0.3231070198299866,0.05760011956235383
walking,2.6400420039003936,2.6400420039003936,-1.224809661472429,0.20450423970847845,-0.17806009124245645,-0.26441370173667433,-0.2819669156145203,-0.08019933619887669
walking,2.650042551478167,2.650042551478167,-1.3724009951194238,0.3723170553638349,-0.40426986563880013,-0.2634087998800195,-0.20606335302430742,-0.1893176039426042
walking,2.6600430990559407,2.6600430990559407,-1.3901841066695457,0.5269796325990812,-0.696954429729849,-0.23710220780075608,-0.08671557615150435,-0.2488107007231795
walking,2.6700436466337143,2.6700436466337143,-1.268158344390712,0.6871849892005614,-0.9577288083571457,-0.20868105073226514,0.0852640639681818,-0.2727708226946783
walking,2.680044194211488,2.680044194211488,-1.0467943937295017,0.8591773345901533,-1.1427824259828983,-0.1840208056606164,0.26735720440829913,-0.2844228531776649
walking,2.6900447417892615,2.6900447417892615,-0.8196582182616847,1.0424683953537042,-1.3500488812594995,-0.15844892608335737,0.3972836326737195,-0.29889861360768166
walking,2.700045289367035,2.700045289367035,-0.6451539865265887,1.2042330740588394,-1.5789433127093486,-0.12866595327613536,0.45177238579806644,-0.3174286676711133
walking,2.7100458369448086,2.7100458369448086,-0.5282905549298307,1.291265457132751,-1.7177667291181489,-0.11161973466932959,0.44156495691378644,-0.31916794394512155
walking,2.720046384522582,2.720046384522582,-0.44329579200398145,1.301605742277583,-1.746451506447459,-0.09894064634597569,0.38827516680746343,-0.2694360673723548
walking,2.7300469321003558,2.7300469321003558,-0.3175713747570251,1.2912531809610814,-1.7080670141942866,-0.09844062089121781,0.3182303079167699,-0.16704890909996198
walking,2.7400474796781293,2.7400474796781293,-0.13383902039268758,1.3568070214525145,-1.6497641308017374,-0.11354375730490507,0.22435600438952621,-0.03390066818227548
walking,2.7500480272559034,2.7500480272559034,-0.002346283616199136,1.5013551194731014,-1.6003272326255307,-0.12320845561184761,0.11454377272367629,0.09910514972275286
walking,2.760048574833677,2.760048574833677,0.022862913689167937,1.621409896746425,-1.6223153850428007,-0.11898242474594817,0.002771947869114869,0.22694540568690832
walking,2.7700491224114505,2.7700491224114505,0.06897636938961138,1.657120406097173,-1.6659915379670955,-0.10235119493567056,-0.10258017919430362,0.34433044359705534
walking,2.780049669989224,2.780049669989224,0.14360005501964995,1.6269060926232577,-1.6489140091423244,-0.09646090014700098,-0.18341948560482943,0.4342589798463764
walking,2.7900502175669977,2.7900502175669977,0.24539787016494136,1.559744924544721,-1.5948121112906364,-0.10952948096033384,-0.2241381855289873,0.4756722262738679
walking,2.8000507651447712,2.8000507651447712,0.34310453870892693,1.521201590458766,-1.5641491699643788,-0.14205822202277218,-0.23127572363403306,0.45402112318068666
